product_id,date,sales,knn_avg_distance,knn_flag
P003,2023-04-01,0,0.0,False
P003,2023-04-02,0,0.0,False
P003,2023-04-03,1,0.0,False
P003,2023-04-04,3,0.0,False
P003,2023-04-05,0,0.0,False
P003,2023-04-06,6,0.0,False
P003,2023-04-07,0,0.0,False
P003,2023-04-08,0,0.0,False
P003,2023-04-09,0,0.0,False
P003,2023-04-10,4,0.0,False
P003,2023-04-11,0,0.0,False
P003,2023-04-12,2,0.0,False
P003,2023-04-13,0,0.0,False
P003,2023-04-14,3,0.0,False
P003,2023-04-15,2,0.0,False
P003,2023-04-16,0,0.0,False
P003,2023-04-17,0,0.0,False
P003,2023-04-18,0,0.0,False
P003,2023-04-19,4,0.0,False
P003,2023-04-20,0,0.0,False
P003,2023-04-21,0,0.0,False
P003,2023-04-22,0,0.0,False
P003,2023-04-23,1,0.0,False
P003,2023-04-24,0,0.0,False
P003,2023-04-25,0,0.0,False
P003,2023-04-26,6,0.0,False
P003,2023-04-27,0,0.0,False
P003,2023-04-28,5,0.0,False
P003,2023-04-29,0,0.0,False
P003,2023-04-30,0,0.0,False
P003,2023-05-01,5,0.0,False
P003,2023-05-02,3,0.0,False
P003,2023-05-03,4,0.0,False
P003,2023-05-04,0,0.0,False
P003,2023-05-05,0,0.0,False
P003,2023-05-06,0,0.0,False
P003,2023-05-07,0,0.0,False
P003,2023-05-08,0,0.0,False
P003,2023-05-09,0,0.0,False
P003,2023-05-13,0,0.0,False
P003,2023-05-14,5,0.0,False
P003,2023-05-15,5,0.0,False
P003,2023-05-16,0,0.0,False
P003,2023-05-17,7,0.0,False
P003,2023-05-18,2,0.0,False
P003,2023-05-19,0,0.0,False
P003,2023-05-20,0,0.0,False
P003,2023-05-21,0,0.0,False
P003,2023-05-22,0,0.0,False
P003,2023-05-23,3,0.0,False
P003,2023-05-24,7,0.0,False
P003,2023-05-25,0,0.0,False
P003,2023-05-26,4,0.0,False
P003,2023-05-27,0,0.0,False
P003,2023-05-28,3,0.0,False
P003,2023-05-29,5,0.0,False
P003,2023-05-30,0,0.0,False
P003,2023-05-31,0,0.0,False
P003,2023-06-01,4,0.0,False
P003,2023-06-02,3,0.0,False
P003,2023-06-03,0,0.0,False
P003,2023-06-04,0,0.0,False
P003,2023-06-05,0,0.0,False
P003,2023-06-06,5,0.0,False
P003,2023-06-07,2,0.0,False
P003,2023-06-08,5,0.0,False
P003,2023-06-09,4,0.0,False
P003,2023-06-10,6,0.0,False
P003,2023-06-11,6,0.0,False
P003,2023-06-12,0,0.0,False
P003,2023-06-13,6,0.0,False
P003,2023-06-14,0,0.0,False
P003,2023-06-15,0,0.0,False
P003,2023-06-16,5,0.0,False
P003,2023-06-17,6,0.0,False
P003,2023-06-18,2,0.0,False
P003,2023-06-19,0,0.0,False
P003,2023-06-20,0,0.0,False
P003,2023-06-21,0,0.0,False
P003,2023-06-22,0,0.0,False
P003,2023-06-23,0,0.0,False
P003,2023-06-24,0,0.0,False
P003,2023-06-25,0,0.0,False
P003,2023-06-26,4,0.0,False
P003,2023-06-27,0,0.0,False
P003,2023-06-28,0,0.0,False
P003,2023-06-29,5,0.0,False
P003,2023-06-30,0,0.0,False
P003,2023-07-01,5,0.0,False
P003,2023-07-02,1,0.0,False
P003,2023-07-03,0,0.0,False
P003,2023-07-04,4,0.0,False
P003,2023-07-05,6,0.0,False
P003,2023-07-06,4,0.0,False
P003,2023-07-07,3,0.0,False
P003,2023-07-08,3,0.0,False
P003,2023-07-09,7,0.0,False
P003,2023-07-10,0,0.0,False
P003,2023-07-11,3,0.0,False
P003,2023-07-12,4,0.0,False
P003,2023-07-13,1,0.0,False
P003,2023-07-14,5,0.0,False
P003,2023-07-15,0,0.0,False
P003,2023-07-16,6,0.0,False
P003,2023-07-17,4,0.0,False
P003,2023-07-18,0,0.0,False
P003,2023-07-19,0,0.0,False
P003,2023-07-20,0,0.0,False
P003,2023-07-21,0,0.0,False
P003,2023-07-22,6,0.0,False
P003,2023-07-23,0,0.0,False
P003,2023-07-24,0,0.0,False
P003,2023-07-25,4,0.0,False
P003,2023-07-26,5,0.0,False
P003,2023-07-27,3,0.0,False
P003,2023-07-28,4,0.0,False
P003,2023-07-29,1,0.0,False
P003,2023-07-30,4,0.0,False
P003,2023-07-31,5,0.0,False
P003,2023-08-01,0,0.0,False
P003,2023-08-02,1,0.0,False
P003,2023-08-03,0,0.0,False
P003,2023-08-04,0,0.0,False
P003,2023-08-05,0,0.0,False
P003,2023-08-06,3,0.0,False
P003,2023-08-07,1,0.0,False
P003,2023-08-08,0,0.0,False
P003,2023-08-09,3,0.0,False
P003,2023-08-10,0,0.0,False
P003,2023-08-11,3,0.0,False
P003,2023-08-12,5,0.0,False
P003,2023-08-13,3,0.0,False
P003,2023-08-14,4,0.0,False
P003,2023-08-15,0,0.0,False
P003,2023-08-16,0,0.0,False
P003,2023-08-17,3,0.0,False
P003,2023-08-18,1,0.0,False
P003,2023-08-19,0,0.0,False
P003,2023-08-20,0,0.0,False
P003,2023-08-21,0,0.0,False
P003,2023-08-22,0,0.0,False
P003,2023-08-23,0,0.0,False
P003,2023-08-24,0,0.0,False
P003,2023-08-25,1,0.0,False
P003,2023-08-26,0,0.0,False
P003,2023-08-27,0,0.0,False
P003,2023-08-28,0,0.0,False
P003,2023-08-29,0,0.0,False
P003,2023-08-30,3,0.0,False
P003,2023-08-31,0,0.0,False
P003,2023-09-01,8,0.2,True
P003,2023-09-02,3,0.0,False
P003,2023-09-03,0,0.0,False
P003,2023-09-04,6,0.0,False
P003,2023-09-05,4,0.0,False
P003,2023-09-06,0,0.0,False
P003,2023-09-07,0,0.0,False
P003,2023-09-08,5,0.0,False
P003,2023-09-09,4,0.0,False
P003,2023-09-10,0,0.0,False
P003,2023-09-11,4,0.0,False
P003,2023-09-12,0,0.0,False
P003,2023-09-13,3,0.0,False
P003,2023-09-14,0,0.0,False
P003,2023-09-15,0,0.0,False
P003,2023-09-16,6,0.0,False
P003,2023-09-17,1,0.0,False
P003,2023-09-18,3,0.0,False
P003,2023-09-19,0,0.0,False
P003,2023-09-20,0,0.0,False
P003,2023-09-21,4,0.0,False
P003,2023-09-22,2,0.0,False
P003,2023-09-23,0,0.0,False
P003,2023-09-24,4,0.0,False
P003,2023-09-25,0,0.0,False
P003,2023-09-26,0,0.0,False
P003,2023-09-27,0,0.0,False
P003,2023-09-28,0,0.0,False
P003,2023-09-29,0,0.0,False
P003,2023-09-30,3,0.0,False
P003,2023-10-01,0,0.0,False
P003,2023-10-02,0,0.0,False
P003,2023-10-03,0,0.0,False
P003,2023-10-04,0,0.0,False
P003,2023-10-05,0,0.0,False
P003,2023-10-06,3,0.0,False
P003,2023-10-07,0,0.0,False
P003,2023-10-08,5,0.0,False
P003,2023-10-09,1,0.0,False
P003,2023-10-10,0,0.0,False
P003,2023-10-11,2,0.0,False
P003,2023-10-12,3,0.0,False
P003,2023-10-13,5,0.0,False
P003,2023-10-14,3,0.0,False
P003,2023-10-15,6,0.0,False
P003,2023-10-16,2,0.0,False
P003,2023-10-17,3,0.0,False
P003,2023-10-18,0,0.0,False
P003,2023-10-19,3,0.0,False
P003,2023-10-20,6,0.0,False
P003,2023-10-21,5,0.0,False
P003,2023-10-22,0,0.0,False
P003,2023-10-23,0,0.0,False
P003,2023-10-24,0,0.0,False
P003,2023-10-25,0,0.0,False
P003,2023-10-26,0,0.0,False
P003,2023-10-27,0,0.0,False
P003,2023-10-28,0,0.0,False
P003,2023-10-29,0,0.0,False
P003,2023-10-30,0,0.0,False
P003,2023-10-31,4,0.0,False
P003,2023-11-01,0,0.0,False
P003,2023-11-02,0,0.0,False
P003,2023-11-03,0,0.0,False
P003,2023-11-04,0,0.0,False
P003,2023-11-05,0,0.0,False
P003,2023-11-06,4,0.0,False
P003,2023-11-07,1,0.0,False
P003,2023-11-08,0,0.0,False
P003,2023-11-09,6,0.0,False
P003,2023-11-10,0,0.0,False
P003,2023-11-11,0,0.0,False
P003,2023-11-12,0,0.0,False
P003,2023-11-13,0,0.0,False
P003,2023-11-14,7,0.0,False
P003,2023-11-15,6,0.0,False
P003,2023-11-16,4,0.0,False
P003,2023-11-17,0,0.0,False
P003,2023-11-18,2,0.0,False
P003,2023-11-19,0,0.0,False
P003,2023-11-20,0,0.0,False
P003,2023-11-21,0,0.0,False
P003,2023-11-22,1,0.0,False
P003,2023-11-23,5,0.0,False
P003,2023-11-24,0,0.0,False
P003,2023-11-25,1,0.0,False
P003,2023-11-26,4,0.0,False
P003,2023-11-27,5,0.0,False
P003,2023-11-28,0,0.0,False
P003,2023-11-29,2,0.0,False
P003,2023-11-30,3,0.0,False
P003,2023-12-01,3,0.0,False
P003,2023-12-02,0,0.0,False
P003,2023-12-03,3,0.0,False
P003,2023-12-04,0,0.0,False
P003,2023-12-05,4,0.0,False
P003,2023-12-06,0,0.0,False
P003,2023-12-07,0,0.0,False
P003,2023-12-08,0,0.0,False
P003,2023-12-09,0,0.0,False
P003,2023-12-10,0,0.0,False
P003,2023-12-11,0,0.0,False
P003,2023-12-12,0,0.0,False
P003,2023-12-13,0,0.0,False
P003,2023-12-14,6,0.0,False
P003,2023-12-15,2,0.0,False
P003,2023-12-16,2,0.0,False
P003,2023-12-17,0,0.0,False
P003,2023-12-18,0,0.0,False
P003,2023-12-19,4,0.0,False
P003,2023-12-20,0,0.0,False
P003,2023-12-21,0,0.0,False
P003,2023-12-22,6,0.0,False
P003,2023-12-23,5,0.0,False
P003,2023-12-24,0,0.0,False
P003,2023-12-25,2,0.0,False
P003,2023-12-26,0,0.0,False
P003,2023-12-27,6,0.0,False
P003,2023-12-28,0,0.0,False
P003,2023-12-29,0,0.0,False
P003,2023-12-30,5,0.0,False
P003,2023-12-31,0,0.0,False
P003,2024-01-01,7,0.0,False
P003,2024-01-02,0,0.0,False
P003,2024-01-03,4,0.0,False
P003,2024-01-04,5,0.0,False
P003,2024-01-05,0,0.0,False
P003,2024-01-06,2,0.0,False
P003,2024-01-07,0,0.0,False
P003,2024-01-08,0,0.0,False
P003,2024-01-09,0,0.0,False
P003,2024-01-10,4,0.0,False
P003,2024-01-11,3,0.0,False
P003,2024-01-12,7,0.0,False
P003,2024-01-13,2,0.0,False
P003,2024-01-14,3,0.0,False
P003,2024-01-15,0,0.0,False
P003,2024-01-16,6,0.0,False
P003,2024-01-17,1,0.0,False
P003,2024-01-18,0,0.0,False
P003,2024-01-19,2,0.0,False
P003,2024-01-20,0,0.0,False
P003,2024-01-21,0,0.0,False
P003,2024-01-22,0,0.0,False
P003,2024-01-23,0,0.0,False
P003,2024-01-24,0,0.0,False
P003,2024-01-25,4,0.0,False
P003,2024-01-26,3,0.0,False
P003,2024-01-27,0,0.0,False
P003,2024-01-28,0,0.0,False
P003,2024-01-29,0,0.0,False
P003,2024-01-30,0,0.0,False
P003,2024-01-31,6,0.0,False
P003,2024-02-01,0,0.0,False
P003,2024-02-02,1,0.0,False
P003,2024-02-03,5,0.0,False
P003,2024-02-04,2,0.0,False
P003,2024-02-05,7,0.0,False
P003,2024-02-06,0,0.0,False
P003,2024-02-07,5,0.0,False
P003,2024-02-08,4,0.0,False
P003,2024-02-09,4,0.0,False
P003,2024-02-10,5,0.0,False
P003,2024-02-11,3,0.0,False
P003,2024-02-12,4,0.0,False
P003,2024-02-13,0,0.0,False
P003,2024-02-14,3,0.0,False
P003,2024-02-15,3,0.0,False
P003,2024-02-16,0,0.0,False
P003,2024-02-17,2,0.0,False
P003,2024-02-18,0,0.0,False
P003,2024-02-19,5,0.0,False
P003,2024-02-20,0,0.0,False
P003,2024-02-21,0,0.0,False
P003,2024-02-22,1,0.0,False
P003,2024-02-23,0,0.0,False
P003,2024-02-24,0,0.0,False
P003,2024-02-25,0,0.0,False
P003,2024-02-26,0,0.0,False
P003,2024-02-27,2,0.0,False
P003,2024-02-28,5,0.0,False
P003,2024-02-29,0,0.0,False
P003,2024-03-01,4,0.0,False
P003,2024-03-02,0,0.0,False
P003,2024-03-03,5,0.0,False
P003,2024-03-04,0,0.0,False
P003,2024-03-05,0,0.0,False
P003,2024-03-06,0,0.0,False
P003,2024-03-07,2,0.0,False
P003,2024-03-08,0,0.0,False
P003,2024-03-09,0,0.0,False
P003,2024-03-10,1,0.0,False
P003,2024-03-11,5,0.0,False
P003,2024-03-12,0,0.0,False
P003,2024-03-13,2,0.0,False
P003,2024-03-14,3,0.0,False
P003,2024-03-15,0,0.0,False
P003,2024-03-16,5,0.0,False
P003,2024-03-17,0,0.0,False
P003,2024-03-18,5,0.0,False
P003,2024-03-19,0,0.0,False
P003,2024-03-20,4,0.0,False
P003,2024-03-21,0,0.0,False
P003,2024-03-22,0,0.0,False
P003,2024-03-23,5,0.0,False
P003,2024-03-24,0,0.0,False
P003,2024-03-25,5,0.0,False
P003,2024-03-26,5,0.0,False
P003,2024-03-27,4,0.0,False
P003,2024-03-28,0,0.0,False
P003,2024-03-29,4,0.0,False
P003,2024-03-30,0,0.0,False
P003,2024-03-31,0,0.0,False
P003,2024-04-01,3,0.0,False
P003,2024-04-02,1,0.0,False
P003,2024-04-03,0,0.0,False
P003,2024-04-04,0,0.0,False
P003,2024-04-05,2,0.0,False
P003,2024-04-06,6,0.0,False
P003,2024-04-07,0,0.0,False
P003,2024-04-08,2,0.0,False
P003,2024-04-09,0,0.0,False
P003,2024-04-10,0,0.0,False
P003,2024-04-11,6,0.0,False
P003,2024-04-12,5,0.0,False
P003,2024-04-13,0,0.0,False
P003,2024-04-14,0,0.0,False
P003,2024-04-15,0,0.0,False
P003,2024-04-16,-5,5.0,True
P003,2024-04-17,0,0.0,False
P003,2024-04-18,0,0.0,False
P003,2024-04-19,4,0.0,False
P003,2024-04-20,0,0.0,False
P003,2024-04-21,3,0.0,False
P003,2024-04-22,0,0.0,False
P003,2024-04-23,1,0.0,False
P003,2024-04-24,0,0.0,False
P003,2024-04-25,0,0.0,False
P003,2024-04-26,0,0.0,False
P003,2024-04-27,3,0.0,False
P003,2024-04-28,2,0.0,False
P003,2024-04-29,0,0.0,False
P003,2024-04-30,0,0.0,False
P003,2024-05-01,2,0.0,False
P003,2024-05-02,0,0.0,False
P003,2024-05-03,0,0.0,False
P003,2024-05-04,4,0.0,False
P003,2024-05-05,0,0.0,False
P003,2024-05-06,0,0.0,False
P003,2024-05-07,0,0.0,False
P003,2024-05-08,0,0.0,False
P003,2024-05-09,0,0.0,False
P003,2024-05-10,2,0.0,False
P003,2024-05-11,3,0.0,False
P003,2024-05-12,0,0.0,False
P003,2024-05-13,4,0.0,False
P003,2024-05-14,0,0.0,False
P003,2024-05-15,3,0.0,False
P003,2024-05-16,0,0.0,False
P003,2024-05-17,3,0.0,False
P003,2024-05-18,0,0.0,False
P003,2024-05-19,0,0.0,False
P003,2024-05-20,0,0.0,False
P003,2024-05-21,0,0.0,False
P003,2024-05-22,0,0.0,False
P003,2024-05-23,4,0.0,False
P003,2024-05-24,3,0.0,False
P003,2024-05-25,0,0.0,False
P003,2024-05-26,7,0.0,False
P003,2024-05-27,1,0.0,False
P003,2024-05-28,6,0.0,False
P003,2024-05-29,2,0.0,False
P003,2024-05-30,4,0.0,False
P003,2024-05-31,0,0.0,False
P003,2024-06-01,5,0.0,False
P003,2024-06-02,4,0.0,False
P003,2024-06-03,0,0.0,False
P003,2024-06-04,0,0.0,False
P003,2024-06-05,0,0.0,False
P003,2024-06-06,2,0.0,False
P003,2024-06-07,0,0.0,False
P003,2024-06-08,4,0.0,False
P003,2024-06-09,2,0.0,False
P003,2024-06-10,2,0.0,False
P003,2024-06-11,0,0.0,False
P003,2024-06-12,5,0.0,False
P003,2024-06-13,5,0.0,False
P003,2024-06-14,0,0.0,False
P003,2024-06-15,6,0.0,False
P003,2024-06-16,0,0.0,False
P003,2024-06-17,5,0.0,False
P003,2024-06-18,0,0.0,False
P003,2024-06-19,0,0.0,False
P003,2024-06-20,0,0.0,False
P003,2024-06-21,0,0.0,False
P003,2024-06-22,0,0.0,False
P003,2024-06-23,3,0.0,False
P003,2024-06-24,0,0.0,False
P003,2024-06-25,0,0.0,False
P003,2024-06-26,1,0.0,False
P003,2024-06-27,6,0.0,False
P003,2024-06-28,0,0.0,False
P003,2024-06-29,2,0.0,False
P003,2024-06-30,0,0.0,False
P003,2024-07-01,5,0.0,False
P003,2024-07-02,0,0.0,False
P003,2024-07-03,8,0.2,True
P003,2024-07-04,5,0.0,False
P003,2024-07-05,4,0.0,False
P003,2024-07-06,7,0.0,False
P003,2024-07-07,4,0.0,False
P003,2024-07-08,0,0.0,False
P003,2024-07-09,3,0.0,False
P003,2024-07-10,5,0.0,False
P003,2024-07-11,5,0.0,False
P003,2024-07-12,0,0.0,False
P003,2024-07-13,0,0.0,False
P003,2024-07-14,4,0.0,False
P003,2024-07-15,0,0.0,False
P003,2024-07-16,0,0.0,False
P003,2024-07-17,0,0.0,False
P003,2024-07-18,5,0.0,False
P003,2024-07-19,0,0.0,False
P003,2024-07-20,0,0.0,False
P003,2024-07-21,0,0.0,False
P003,2024-07-22,7,0.0,False
P003,2024-07-23,3,0.0,False
P003,2024-07-24,0,0.0,False
P003,2024-07-25,0,0.0,False
P003,2024-07-26,4,0.0,False
P003,2024-07-27,0,0.0,False
P003,2024-07-28,3,0.0,False
P003,2024-07-29,0,0.0,False
P003,2024-07-30,2,0.0,False
P003,2024-07-31,0,0.0,False
P003,2024-08-01,6,0.0,False
P003,2024-08-02,0,0.0,False
P003,2024-08-03,8,0.2,True
P003,2024-08-04,2,0.0,False
P003,2024-08-05,1,0.0,False
P003,2024-08-06,0,0.0,False
P003,2024-08-07,0,0.0,False
P003,2024-08-08,5,0.0,False
P003,2024-08-09,4,0.0,False
P003,2024-08-10,0,0.0,False
P003,2024-08-11,0,0.0,False
P003,2024-08-12,0,0.0,False
P003,2024-08-13,6,0.0,False
P003,2024-08-14,10,1.4,True
P003,2024-08-15,5,0.0,False
P003,2024-08-16,5,0.0,False
P003,2024-08-17,0,0.0,False
P003,2024-08-18,0,0.0,False
P003,2024-08-19,0,0.0,False
P003,2024-08-20,2,0.0,False
P003,2024-08-21,0,0.0,False
P003,2024-08-22,0,0.0,False
P003,2024-08-23,0,0.0,False
P003,2024-08-24,0,0.0,False
P003,2024-08-25,3,0.0,False
P003,2024-08-26,0,0.0,False
P003,2024-08-27,0,0.0,False
P003,2024-08-28,4,0.0,False
P003,2024-08-29,0,0.0,False
P003,2024-08-30,0,0.0,False
P003,2024-08-31,0,0.0,False
P003,2024-09-01,1,0.0,False
P003,2024-09-02,0,0.0,False
P003,2024-09-03,3,0.0,False
P003,2024-09-04,4,0.0,False
P003,2024-09-05,1,0.0,False
P003,2024-09-06,0,0.0,False
P003,2024-09-07,4,0.0,False
P003,2024-09-08,0,0.0,False
P003,2024-09-09,0,0.0,False
P003,2024-09-10,0,0.0,False
P003,2024-09-11,0,0.0,False
P003,2024-09-12,0,0.0,False
P003,2024-09-13,0,0.0,False
P003,2024-09-14,0,0.0,False
P003,2024-09-15,0,0.0,False
P003,2024-09-16,4,0.0,False
P003,2024-09-17,3,0.0,False
P003,2024-09-18,0,0.0,False
P003,2024-09-19,5,0.0,False
P003,2024-09-20,0,0.0,False
P003,2024-09-21,0,0.0,False
P003,2024-09-22,0,0.0,False
P003,2024-09-23,0,0.0,False
P003,2024-09-24,0,0.0,False
P003,2024-09-25,0,0.0,False
P003,2024-09-26,0,0.0,False
P003,2024-09-27,0,0.0,False
P003,2024-09-28,0,0.0,False
P003,2024-09-29,0,0.0,False
P003,2024-09-30,0,0.0,False
P003,2024-10-01,0,0.0,False
P003,2024-10-02,0,0.0,False
P003,2024-10-03,0,0.0,False
P003,2024-10-04,0,0.0,False
P003,2024-10-05,0,0.0,False
P003,2024-10-06,7,0.0,False
P003,2024-10-07,0,0.0,False
P003,2024-10-08,0,0.0,False
P003,2024-10-09,0,0.0,False
P003,2024-10-10,5,0.0,False
P003,2024-10-11,5,0.0,False
P003,2024-10-12,6,0.0,False
P003,2024-10-13,4,0.0,False
P003,2024-10-14,0,0.0,False
P003,2024-10-15,3,0.0,False
P003,2024-10-16,0,0.0,False
P003,2024-10-17,4,0.0,False
P003,2024-10-18,0,0.0,False
P003,2024-10-19,0,0.0,False
P003,2024-10-20,5,0.0,False
P003,2024-10-21,0,0.0,False
P003,2024-10-22,2,0.0,False
P003,2024-10-23,0,0.0,False
P003,2024-10-24,4,0.0,False
P003,2024-10-25,4,0.0,False
P003,2024-10-26,0,0.0,False
P003,2024-10-27,3,0.0,False
P003,2024-10-28,5,0.0,False
P003,2024-10-29,6,0.0,False
P003,2024-10-30,0,0.0,False
P003,2024-10-31,0,0.0,False
P003,2024-11-01,3,0.0,False
P003,2024-11-02,0,0.0,False
P003,2024-11-03,0,0.0,False
P003,2024-11-04,0,0.0,False
P003,2024-11-05,4,0.0,False
P003,2024-11-06,0,0.0,False
P003,2024-11-07,5,0.0,False
P003,2024-11-08,7,0.0,False
P003,2024-11-09,0,0.0,False
P003,2024-11-10,0,0.0,False
P003,2024-11-11,9,1.0,True
P003,2024-11-12,0,0.0,False
P003,2024-11-13,3,0.0,False
P003,2024-11-14,3,0.0,False
P003,2024-11-15,2,0.0,False
P003,2024-11-16,0,0.0,False
P003,2024-11-17,3,0.0,False
P003,2024-11-18,4,0.0,False
P003,2024-11-19,0,0.0,False
P003,2024-11-20,5,0.0,False
P003,2024-11-21,2,0.0,False
P003,2024-11-22,2,0.0,False
P003,2024-11-23,0,0.0,False
P003,2024-11-24,0,0.0,False
P003,2024-11-25,0,0.0,False
P003,2024-11-26,0,0.0,False
P003,2024-11-27,0,0.0,False
P003,2024-11-28,3,0.0,False
P003,2024-11-29,0,0.0,False
P003,2024-11-30,2,0.0,False
P003,2024-12-01,0,0.0,False
P003,2024-12-02,0,0.0,False
P003,2024-12-03,0,0.0,False
P003,2024-12-04,0,0.0,False
P003,2024-12-05,10,1.4,True
P003,2024-12-06,1,0.0,False
P003,2024-12-07,3,0.0,False
P003,2024-12-08,0,0.0,False
P003,2024-12-09,2,0.0,False
P003,2024-12-10,0,0.0,False
P003,2024-12-11,3,0.0,False
P003,2024-12-12,0,0.0,False
P003,2024-12-13,0,0.0,False
P003,2024-12-14,0,0.0,False
P003,2024-12-15,0,0.0,False
P003,2024-12-16,0,0.0,False
P003,2024-12-17,5,0.0,False
P003,2024-12-18,3,0.0,False
P003,2024-12-19,8,0.2,True
P003,2024-12-20,0,0.0,False
P003,2024-12-21,2,0.0,False
P003,2024-12-22,0,0.0,False
P003,2024-12-23,0,0.0,False
P003,2024-12-24,0,0.0,False
P003,2024-12-25,0,0.0,False
P003,2024-12-26,3,0.0,False
P003,2024-12-27,0,0.0,False
P003,2024-12-28,0,0.0,False
P003,2024-12-29,5,0.0,False
P003,2024-12-30,0,0.0,False
P003,2024-12-31,2,0.0,False
P004,2023-01-01,81,0.6,False
P004,2023-01-02,53,0.0,False
P004,2023-01-03,63,0.0,False
P004,2023-01-04,57,0.0,False
P004,2023-01-05,71,0.2,False
P004,2023-01-06,60,0.4,False
P004,2023-01-07,67,0.0,False
P004,2023-01-08,83,0.8,True
P004,2023-01-09,71,0.2,False
P004,2023-01-10,69,0.2,False
P004,2023-01-11,70,0.0,False
P004,2023-01-12,53,0.0,False
P004,2023-01-13,65,0.6,False
P004,2023-01-14,76,0.4,False
P004,2023-01-15,82,0.4,False
P004,2023-01-16,52,0.4,False
P004,2023-01-17,55,0.0,False
P004,2023-01-18,55,0.0,False
P004,2023-01-19,64,0.0,False
P004,2023-01-20,64,0.0,False
P004,2023-01-21,82,0.4,False
P004,2023-01-22,72,0.2,False
P004,2023-01-23,57,0.0,False
P004,2023-01-24,54,0.0,False
P004,2023-01-25,64,0.0,False
P004,2023-01-26,66,0.0,False
P004,2023-01-27,65,0.6,False
P004,2023-01-28,75,0.6,False
P004,2023-01-29,63,0.0,False
P004,2023-01-30,48,0.0,False
P004,2023-01-31,67,0.0,False
P004,2023-02-01,56,0.0,False
P004,2023-02-02,54,0.0,False
P004,2023-02-03,68,0.6,False
P004,2023-02-04,87,1.8,True
P004,2023-02-05,79,0.6,False
P004,2023-02-06,56,0.0,False
P004,2023-02-07,57,0.0,False
P004,2023-02-08,59,0.0,False
P004,2023-02-09,68,0.6,False
P004,2023-02-10,61,0.2,False
P004,2023-02-11,83,0.8,True
P004,2023-02-12,86,1.6,True
P004,2023-02-13,51,0.0,False
P004,2023-02-14,62,0.8,True
P004,2023-02-15,56,0.0,False
P004,2023-02-16,43,0.0,False
P004,2023-02-17,45,0.0,False
P004,2023-02-18,72,0.2,False
P004,2023-02-19,82,0.4,False
P004,2023-02-20,58,0.4,False
P004,2023-02-21,59,0.0,False
P004,2023-02-22,69,0.2,False
P004,2023-02-23,50,0.0,False
P004,2023-02-24,57,0.0,False
P004,2023-02-25,80,0.4,False
P004,2023-02-26,74,0.0,False
P004,2023-02-27,57,0.0,False
P004,2023-02-28,48,0.0,False
P004,2023-03-01,66,0.0,False
P004,2023-03-02,53,0.0,False
P004,2023-03-03,69,0.2,False
P004,2023-03-04,78,0.4,False
P004,2023-03-05,84,1.4,True
P004,2023-03-06,56,0.0,False
P004,2023-03-07,57,0.0,False
P004,2023-03-08,53,0.0,False
P004,2023-03-09,57,0.0,False
P004,2023-03-10,59,0.0,False
P004,2023-03-11,73,0.0,False
P004,2023-03-12,77,0.4,False
P004,2023-03-13,53,0.0,False
P004,2023-03-14,70,0.0,False
P004,2023-03-15,56,0.0,False
P004,2023-03-16,66,0.0,False
P004,2023-03-17,55,0.0,False
P004,2023-03-18,79,0.6,False
P004,2023-03-19,69,0.2,False
P004,2023-03-20,53,0.0,False
P004,2023-03-21,57,0.0,False
P004,2023-03-22,66,0.0,False
P004,2023-03-23,57,0.0,False
P004,2023-03-24,64,0.0,False
P004,2023-03-25,81,0.6,False
P004,2023-03-26,87,1.8,True
P004,2023-03-27,55,0.0,False
P004,2023-03-28,70,0.0,False
P004,2023-03-29,53,0.0,False
P004,2023-03-30,51,0.0,False
P004,2023-03-31,48,0.0,False
P004,2023-04-01,90,4.2,True
P004,2023-04-02,81,0.6,False
P004,2023-04-03,53,0.0,False
P004,2023-04-04,63,0.0,False
P004,2023-04-05,59,0.0,False
P004,2023-04-06,67,0.0,False
P004,2023-04-07,46,0.0,False
P004,2023-04-08,75,0.6,False
P004,2023-04-09,73,0.0,False
P004,2023-04-10,43,0.0,False
P004,2023-04-11,72,0.2,False
P004,2023-04-11,61,0.2,False
P004,2023-04-12,53,0.0,False
P004,2023-04-13,59,0.0,False
P004,2023-04-14,69,0.2,False
P004,2023-04-15,74,0.0,False
P004,2023-04-16,73,0.0,False
P004,2023-04-17,55,0.0,False
P004,2023-04-18,61,0.2,False
P004,2023-04-19,51,0.0,False
P004,2023-04-20,51,0.0,False
P004,2023-04-21,61,0.2,False
P004,2023-04-22,78,0.4,False
P004,2023-04-23,63,0.0,False
P004,2023-04-24,47,0.0,False
P004,2023-04-25,63,0.0,False
P004,2023-04-26,57,0.0,False
P004,2023-04-27,50,0.0,False
P004,2023-04-28,53,0.0,False
P004,2023-04-29,75,0.6,False
P004,2023-04-30,79,0.6,False
P004,2023-05-01,46,0.0,False
P004,2023-05-02,49,0.0,False
P004,2023-05-03,56,0.0,False
P004,2023-05-04,53,0.0,False
P004,2023-05-05,57,0.0,False
P004,2023-05-06,67,0.0,False
P004,2023-05-07,77,0.4,False
P004,2023-05-08,60,0.4,False
P004,2023-05-09,57,0.0,False
P004,2023-05-10,54,0.0,False
P004,2023-05-11,53,0.0,False
P004,2023-05-12,48,0.0,False
P004,2023-05-13,74,0.0,False
P004,2023-05-14,82,0.4,False
P004,2023-05-15,53,0.0,False
P004,2023-05-16,48,0.0,False
P004,2023-05-17,50,0.0,False
