Order_ID,Product,Price_Each,Quantity_Ordered,Order_Date,Purchase_Address
14563,iPhone 13,"ETB 45,000",1.0,2025-02-10,
14564,Laptop Bag,"ETB 2,500",,2025/04/05,
14565,iPhone 13,"ETB 45,000",2.0,,"Adama, Ethiopia"
14566,Samsung S22,"ETB 38,000",-1.0,,"Mekelle, Ethiopia"
14567,Shoe,"ETB 3,500",-1.0,,"Bole, Addis Ababa"
14568,iPhone 13,"ETB 45,000",-3.0,,"Mekelle, Ethiopia"
14569,Samsung S22,"ETB 38,000",,2025.03.22,
14570,Samsung S22,"ETB 38,000",-1.0,2025-05-12,
14571,Shoe,"ETB 3,500",,,
14572,Wireless Mouse,"ETB 1,200",3.0,,
14573,Wireless Mouse,"ETB 1,200",-1.0,,"Mekelle, Ethiopia"
14574,Shoe,"ETB 3,500",-1.0,,
14575,iPhone 13,"ETB 45,000",,,
14576,MacBook Pro,"ETB 120,000",3.0,,"Bahir Dar, Ethiopia"
14577,Laptop Bag,"ETB 2,500",-3.0,2025-02-10,"Megenagna, Addis Ababa"
14578,Shoe,"ETB 3,500",,2025/04/05,"Megenagna, Addis Ababa"
14579,Wireless Mouse,"ETB 1,200",3.0,2025/01/15,
14580,Shoe,"ETB 3,500",2.0,2025.03.22,"Megenagna, Addis Ababa"
14581,iPhone 13,"ETB 45,000",-1.0,,
14582,MacBook Pro,"ETB 120,000",2.0,,
14583,MacBook Pro,"ETB 120,000",-3.0,2025-05-12,
14584,Samsung S22,"ETB 38,000",-3.0,,
14585,Laptop Bag,"ETB 2,500",1.0,2025.03.22,"Adama, Ethiopia"
14586,MacBook Pro,"ETB 120,000",2.0,,"Bole, Addis Ababa"
14587,Laptop Bag,"ETB 2,500",3.0,2025/01/15,"Adama, Ethiopia"
14588,MacBook Pro,"ETB 120,000",2.0,2025/01/15,"Bole, Addis Ababa"
14589,Wireless Mouse,"ETB 1,200",1.0,2025-02-10,
14590,Samsung S22,"ETB 38,000",2.0,2025-05-12,"Bole, Addis Ababa"
14591,Samsung S22,"ETB 38,000",,2025/01/15,
14592,MacBook Pro,"ETB 120,000",1.0,2025/04/05,"Bole, Addis Ababa"
14593,Wireless Mouse,"ETB 1,200",,,"Adama, Ethiopia"
14594,iPhone 13,"ETB 45,000",1.0,2025-05-12,
14595,iPhone 13,"ETB 45,000",-1.0,2025/01/15,
14596,Wireless Mouse,"ETB 1,200",1.0,,
14597,Wireless Mouse,"ETB 1,200",3.0,,"Mekelle, Ethiopia"
14598,iPhone 13,"ETB 45,000",-3.0,2025/01/15,
14599,Wireless Mouse,"ETB 1,200",,,
14600,iPhone 13,"ETB 45,000",3.0,2025-05-12,"Hawassa, Ethiopia"
14601,Samsung S22,"ETB 38,000",3.0,,
14602,Samsung S22,"ETB 38,000",-1.0,2025/01/15,"Hawassa, Ethiopia"
14603,MacBook Pro,"ETB 120,000",-1.0,,
14604,Wireless Mouse,"ETB 1,200",2.0,2025/01/15,
14605,Shoe,"ETB 3,500",3.0,,"Mekelle, Ethiopia"
14606,Shoe,"ETB 3,500",-1.0,,"Mekelle, Ethiopia"
14607,Samsung S22,"ETB 38,000",-1.0,,
14608,iPhone 13,"ETB 45,000",2.0,,
14609,Laptop Bag,"ETB 2,500",-1.0,,"Bole, Addis Ababa"
14610,Shoe,"ETB 3,500",1.0,2025/04/05,
14611,MacBook Pro,"ETB 120,000",1.0,,"Bahir Dar, Ethiopia"
14612,MacBook Pro,"ETB 120,000",,2025-02-10,"Megenagna, Addis Ababa"
14613,Laptop Bag,"ETB 2,500",-3.0,,"Bahir Dar, Ethiopia"
14614,Samsung S22,"ETB 38,000",-3.0,2025-05-12,
14615,Wireless Mouse,"ETB 1,200",,,
14616,MacBook Pro,"ETB 120,000",1.0,,"Adama, Ethiopia"
14617,Shoe,"ETB 3,500",1.0,,
14618,Samsung S22,"ETB 38,000",2.0,,"Megenagna, Addis Ababa"
14619,iPhone 13,"ETB 45,000",3.0,,"Megenagna, Addis Ababa"
14620,Shoe,"ETB 3,500",-3.0,,
14621,iPhone 13,"ETB 45,000",1.0,2025/04/05,"Bahir Dar, Ethiopia"
14622,iPhone 13,"ETB 45,000",-1.0,,
14623,Wireless Mouse,"ETB 1,200",-3.0,2025/04/05,
14624,Wireless Mouse,"ETB 1,200",-1.0,,
14625,Shoe,"ETB 3,500",2.0,2025-05-12,
14626,Shoe,"ETB 3,500",,2025.03.22,"Bahir Dar, Ethiopia"
14627,Shoe,"ETB 3,500",,2025/01/15,"Bole, Addis Ababa"
14628,Samsung S22,"ETB 38,000",,,
14629,MacBook Pro,"ETB 120,000",3.0,,
14630,Wireless Mouse,"ETB 1,200",1.0,,"Bahir Dar, Ethiopia"
14631,Shoe,"ETB 3,500",-1.0,2025-05-12,"Hawassa, Ethiopia"
14632,Wireless Mouse,"ETB 1,200",,,"Mekelle, Ethiopia"
14633,iPhone 13,"ETB 45,000",2.0,,"Mekelle, Ethiopia"
14634,iPhone 13,"ETB 45,000",-3.0,2025.03.22,
14635,MacBook Pro,"ETB 120,000",3.0,2025.03.22,
14636,iPhone 13,"ETB 45,000",,,"Bole, Addis Ababa"
14637,MacBook Pro,"ETB 120,000",-3.0,2025.03.22,
14638,MacBook Pro,"ETB 120,000",1.0,2025/01/15,
14639,MacBook Pro,"ETB 120,000",-1.0,2025-05-12,"Bole, Addis Ababa"
14640,Laptop Bag,"ETB 2,500",1.0,,
14641,Laptop Bag,"ETB 2,500",3.0,2025.03.22,
14642,Shoe,"ETB 3,500",-3.0,2025/04/05,"Hawassa, Ethiopia"
14643,Samsung S22,"ETB 38,000",2.0,,"Adama, Ethiopia"
14644,MacBook Pro,"ETB 120,000",-3.0,2025/01/15,
14645,MacBook Pro,"ETB 120,000",1.0,2025/01/15,"Mekelle, Ethiopia"
14646,Laptop Bag,"ETB 2,500",3.0,2025-02-10,
14647,iPhone 13,"ETB 45,000",,,
14648,Wireless Mouse,"ETB 1,200",3.0,,"Adama, Ethiopia"
14649,Samsung S22,"ETB 38,000",-1.0,2025-02-10,
14650,iPhone 13,"ETB 45,000",,2025/04/05,
14651,iPhone 13,"ETB 45,000",3.0,,
14652,Wireless Mouse,"ETB 1,200",3.0,2025.03.22,
14653,Laptop Bag,"ETB 2,500",,2025/01/15,
14654,Shoe,"ETB 3,500",-1.0,2025/04/05,
14655,iPhone 13,"ETB 45,000",3.0,2025-02-10,"Megenagna, Addis Ababa"
14656,Laptop Bag,"ETB 2,500",-3.0,2025-05-12,"Adama, Ethiopia"
14657,Shoe,"ETB 3,500",2.0,,
14658,MacBook Pro,"ETB 120,000",1.0,2025/01/15,
14659,Samsung S22,"ETB 38,000",3.0,,
14660,Wireless Mouse,"ETB 1,200",1.0,2025/04/05,
14661,MacBook Pro,"ETB 120,000",2.0,2025/01/15,
14662,Shoe,"ETB 3,500",-3.0,,"Adama, Ethiopia"
14663,Shoe,"ETB 3,500",2.0,2025-02-10,"Hawassa, Ethiopia"
14664,Shoe,"ETB 3,500",-3.0,2025/01/15,
14665,Laptop Bag,"ETB 2,500",2.0,,"Hawassa, Ethiopia"
14666,Wireless Mouse,"ETB 1,200",-3.0,2025.03.22,
14667,MacBook Pro,"ETB 120,000",3.0,,
14668,Wireless Mouse,"ETB 1,200",2.0,,"Megenagna, Addis Ababa"
14669,Wireless Mouse,"ETB 1,200",3.0,,"Bole, Addis Ababa"
14670,MacBook Pro,"ETB 120,000",,2025.03.22,"Hawassa, Ethiopia"
14671,Shoe,"ETB 3,500",-3.0,,"Mekelle, Ethiopia"
14672,iPhone 13,"ETB 45,000",,,"Mekelle, Ethiopia"
14673,MacBook Pro,"ETB 120,000",,2025/01/15,
14674,MacBook Pro,"ETB 120,000",-3.0,,
14675,iPhone 13,"ETB 45,000",-1.0,2025-02-10,
14676,Samsung S22,"ETB 38,000",2.0,2025-02-10,"Bole, Addis Ababa"
14677,Shoe,"ETB 3,500",-1.0,2025/04/05,"Megenagna, Addis Ababa"
14678,Samsung S22,"ETB 38,000",-1.0,,"Bahir Dar, Ethiopia"
14679,Samsung S22,"ETB 38,000",1.0,,"Adama, Ethiopia"
14680,iPhone 13,"ETB 45,000",-3.0,2025.03.22,"Bahir Dar, Ethiopia"
14681,Shoe,"ETB 3,500",3.0,2025.03.22,
14682,Shoe,"ETB 3,500",1.0,2025-05-12,"Adama, Ethiopia"
14683,Laptop Bag,"ETB 2,500",3.0,2025/04/05,
14684,Laptop Bag,"ETB 2,500",2.0,2025-05-12,"Mekelle, Ethiopia"
14685,Wireless Mouse,"ETB 1,200",,,"Megenagna, Addis Ababa"
14686,iPhone 13,"ETB 45,000",1.0,2025.03.22,
14687,iPhone 13,"ETB 45,000",1.0,,
14688,MacBook Pro,"ETB 120,000",2.0,2025/04/05,"Megenagna, Addis Ababa"
14689,Laptop Bag,"ETB 2,500",3.0,,
14690,iPhone 13,"ETB 45,000",1.0,,"Adama, Ethiopia"
14691,Laptop Bag,"ETB 2,500",3.0,2025.03.22,
14692,iPhone 13,"ETB 45,000",2.0,,"Megenagna, Addis Ababa"
14693,Wireless Mouse,"ETB 1,200",,2025/04/05,
14694,Wireless Mouse,"ETB 1,200",3.0,2025-02-10,
14695,MacBook Pro,"ETB 120,000",1.0,2025-02-10,
14696,iPhone 13,"ETB 45,000",,,
14697,Samsung S22,"ETB 38,000",1.0,2025/01/15,"Adama, Ethiopia"
14698,MacBook Pro,"ETB 120,000",,2025-02-10,
14699,Samsung S22,"ETB 38,000",-3.0,,"Mekelle, Ethiopia"
14700,iPhone 13,"ETB 45,000",3.0,,"Bahir Dar, Ethiopia"
14701,iPhone 13,"ETB 45,000",3.0,,
14702,Wireless Mouse,"ETB 1,200",2.0,,
14703,Wireless Mouse,"ETB 1,200",,2025/04/05,"Adama, Ethiopia"
14704,Shoe,"ETB 3,500",1.0,2025-02-10,
14705,Wireless Mouse,"ETB 1,200",-3.0,,
14706,Shoe,"ETB 3,500",,,"Mekelle, Ethiopia"
14707,Laptop Bag,"ETB 2,500",3.0,,
14708,Wireless Mouse,"ETB 1,200",-1.0,2025-05-12,"Adama, Ethiopia"
14709,iPhone 13,"ETB 45,000",,2025/01/15,
14710,iPhone 13,"ETB 45,000",1.0,,"Bole, Addis Ababa"
14711,Samsung S22,"ETB 38,000",2.0,,
14712,Wireless Mouse,"ETB 1,200",-1.0,2025/01/15,
14713,Shoe,"ETB 3,500",-1.0,2025-02-10,"Hawassa, Ethiopia"
14714,Samsung S22,"ETB 38,000",-3.0,,"Mekelle, Ethiopia"
14715,iPhone 13,"ETB 45,000",-1.0,2025/04/05,
14716,MacBook Pro,"ETB 120,000",1.0,2025.03.22,"Hawassa, Ethiopia"
14717,iPhone 13,"ETB 45,000",3.0,2025-02-10,
14718,MacBook Pro,"ETB 120,000",-1.0,,"Bahir Dar, Ethiopia"
14719,Laptop Bag,"ETB 2,500",-1.0,,
14720,Laptop Bag,"ETB 2,500",3.0,2025.03.22,
14721,Samsung S22,"ETB 38,000",,2025-02-10,"Mekelle, Ethiopia"
14722,MacBook Pro,"ETB 120,000",,2025-05-12,"Mekelle, Ethiopia"
14723,iPhone 13,"ETB 45,000",-3.0,,"Adama, Ethiopia"
14724,MacBook Pro,"ETB 120,000",1.0,2025/04/05,"Bole, Addis Ababa"
14725,Samsung S22,"ETB 38,000",3.0,,"Bole, Addis Ababa"
14726,Samsung S22,"ETB 38,000",2.0,,
14727,iPhone 13,"ETB 45,000",1.0,2025-05-12,"Bahir Dar, Ethiopia"
14728,Laptop Bag,"ETB 2,500",,2025.03.22,
14729,Samsung S22,"ETB 38,000",3.0,2025.03.22,
14730,MacBook Pro,"ETB 120,000",2.0,2025.03.22,
14731,Samsung S22,"ETB 38,000",-1.0,2025-05-12,
14732,Wireless Mouse,"ETB 1,200",-1.0,2025.03.22,
14733,iPhone 13,"ETB 45,000",3.0,,"Megenagna, Addis Ababa"
14734,Samsung S22,"ETB 38,000",3.0,2025/04/05,"Adama, Ethiopia"
14735,Samsung S22,"ETB 38,000",-1.0,,"Megenagna, Addis Ababa"
14736,Laptop Bag,"ETB 2,500",2.0,,"Mekelle, Ethiopia"
14737,Laptop Bag,"ETB 2,500",-1.0,,"Megenagna, Addis Ababa"
14738,MacBook Pro,"ETB 120,000",2.0,2025-02-10,"Bole, Addis Ababa"
14739,Shoe,"ETB 3,500",,2025.03.22,"Hawassa, Ethiopia"
14740,iPhone 13,"ETB 45,000",-1.0,,
14741,iPhone 13,"ETB 45,000",2.0,2025-05-12,
14742,Samsung S22,"ETB 38,000",,,"Megenagna, Addis Ababa"
14743,Laptop Bag,"ETB 2,500",-1.0,,"Bole, Addis Ababa"
14744,Samsung S22,"ETB 38,000",1.0,,"Adama, Ethiopia"
14745,Samsung S22,"ETB 38,000",1.0,2025.03.22,"Bole, Addis Ababa"
14746,Laptop Bag,"ETB 2,500",1.0,,
14747,Samsung S22,"ETB 38,000",3.0,,
14748,Shoe,"ETB 3,500",-1.0,,
14749,Wireless Mouse,"ETB 1,200",1.0,2025/04/05,
14750,Wireless Mouse,"ETB 1,200",2.0,2025-05-12,
14751,Samsung S22,"ETB 38,000",1.0,,
14752,Shoe,"ETB 3,500",2.0,,
14753,Laptop Bag,"ETB 2,500",-1.0,2025/04/05,
14754,Wireless Mouse,"ETB 1,200",-1.0,,
14755,MacBook Pro,"ETB 120,000",2.0,,
14756,Laptop Bag,"ETB 2,500",,,"Megenagna, Addis Ababa"
14757,Shoe,"ETB 3,500",,,"Megenagna, Addis Ababa"
14758,Wireless Mouse,"ETB 1,200",,,
14759,Samsung S22,"ETB 38,000",1.0,2025/04/05,"Mekelle, Ethiopia"
14760,iPhone 13,"ETB 45,000",,,
14761,Shoe,"ETB 3,500",-1.0,2025/01/15,
14762,iPhone 13,"ETB 45,000",-1.0,,
14763,Shoe,"ETB 3,500",2.0,2025-02-10,
14764,Laptop Bag,"ETB 2,500",3.0,2025/04/05,
14765,Wireless Mouse,"ETB 1,200",1.0,2025/01/15,"Megenagna, Addis Ababa"
14766,Wireless Mouse,"ETB 1,200",-3.0,,"Adama, Ethiopia"
14767,Laptop Bag,"ETB 2,500",2.0,2025-05-12,"Mekelle, Ethiopia"
14768,Samsung S22,"ETB 38,000",-1.0,,"Mekelle, Ethiopia"
14769,Wireless Mouse,"ETB 1,200",-1.0,2025/04/05,
14770,MacBook Pro,"ETB 120,000",-3.0,2025/04/05,
14771,Samsung S22,"ETB 38,000",2.0,2025/01/15,
14772,Wireless Mouse,"ETB 1,200",3.0,2025/04/05,"Bahir Dar, Ethiopia"
14773,Shoe,"ETB 3,500",-3.0,,
14774,Samsung S22,"ETB 38,000",1.0,2025-05-12,"Bahir Dar, Ethiopia"
14775,MacBook Pro,"ETB 120,000",-3.0,,
14776,Samsung S22,"ETB 38,000",1.0,,
14777,Laptop Bag,"ETB 2,500",2.0,,"Bahir Dar, Ethiopia"
14778,Laptop Bag,"ETB 2,500",-1.0,,"Megenagna, Addis Ababa"
14779,Wireless Mouse,"ETB 1,200",3.0,2025-02-10,"Bole, Addis Ababa"
14780,Wireless Mouse,"ETB 1,200",3.0,2025.03.22,
14781,Laptop Bag,"ETB 2,500",-3.0,2025-05-12,
14782,MacBook Pro,"ETB 120,000",-1.0,2025.03.22,
14783,Laptop Bag,"ETB 2,500",3.0,,
14784,Wireless Mouse,"ETB 1,200",3.0,2025-05-12,"Hawassa, Ethiopia"
14785,Wireless Mouse,"ETB 1,200",-1.0,2025.03.22,
14786,iPhone 13,"ETB 45,000",,2025-05-12,"Megenagna, Addis Ababa"
14787,Shoe,"ETB 3,500",,,"Adama, Ethiopia"
14788,Shoe,"ETB 3,500",,2025-02-10,"Adama, Ethiopia"
14789,MacBook Pro,"ETB 120,000",,2025/04/05,"Mekelle, Ethiopia"
14790,MacBook Pro,"ETB 120,000",-3.0,,"Megenagna, Addis Ababa"
14791,MacBook Pro,"ETB 120,000",1.0,2025/01/15,
14792,Laptop Bag,"ETB 2,500",-3.0,,"Mekelle, Ethiopia"
14793,Shoe,"ETB 3,500",,,
14794,MacBook Pro,"ETB 120,000",1.0,2025/04/05,"Bole, Addis Ababa"
14795,Shoe,"ETB 3,500",1.0,2025-05-12,"Mekelle, Ethiopia"
14796,MacBook Pro,"ETB 120,000",2.0,,
14797,Wireless Mouse,"ETB 1,200",-1.0,2025/04/05,"Hawassa, Ethiopia"
14798,Wireless Mouse,"ETB 1,200",-3.0,2025-05-12,"Bahir Dar, Ethiopia"
14799,Shoe,"ETB 3,500",2.0,,
14800,Samsung S22,"ETB 38,000",1.0,,
14801,Laptop Bag,"ETB 2,500",2.0,2025/01/15,"Megenagna, Addis Ababa"
14802,MacBook Pro,"ETB 120,000",1.0,2025-02-10,"Hawassa, Ethiopia"
14803,Wireless Mouse,"ETB 1,200",,,
14804,Wireless Mouse,"ETB 1,200",3.0,2025-02-10,
14805,Laptop Bag,"ETB 2,500",-1.0,,
14806,Wireless Mouse,"ETB 1,200",-1.0,,
14807,Wireless Mouse,"ETB 1,200",2.0,2025/04/05,"Adama, Ethiopia"
14808,MacBook Pro,"ETB 120,000",3.0,,
14809,Laptop Bag,"ETB 2,500",3.0,,
14810,iPhone 13,"ETB 45,000",-3.0,2025.03.22,"Adama, Ethiopia"
14811,Wireless Mouse,"ETB 1,200",1.0,2025.03.22,"Megenagna, Addis Ababa"
14812,Wireless Mouse,"ETB 1,200",2.0,,"Megenagna, Addis Ababa"
14813,Samsung S22,"ETB 38,000",-3.0,,
14814,iPhone 13,"ETB 45,000",-1.0,2025.03.22,
14815,MacBook Pro,"ETB 120,000",,2025/04/05,
14816,Wireless Mouse,"ETB 1,200",,,"Bole, Addis Ababa"
14817,Samsung S22,"ETB 38,000",3.0,2025/04/05,"Bole, Addis Ababa"
14818,Laptop Bag,"ETB 2,500",,2025/01/15,"Megenagna, Addis Ababa"
14819,Samsung S22,"ETB 38,000",-3.0,2025/01/15,"Hawassa, Ethiopia"
14820,Shoe,"ETB 3,500",3.0,,
14821,Samsung S22,"ETB 38,000",3.0,2025.03.22,
14822,Wireless Mouse,"ETB 1,200",,,
14823,Wireless Mouse,"ETB 1,200",-3.0,,"Mekelle, Ethiopia"
14824,Shoe,"ETB 3,500",-3.0,,"Bahir Dar, Ethiopia"
14825,iPhone 13,"ETB 45,000",1.0,2025-05-12,"Adama, Ethiopia"
14826,iPhone 13,"ETB 45,000",-1.0,2025.03.22,"Adama, Ethiopia"
14827,Laptop Bag,"ETB 2,500",-1.0,2025/04/05,"Hawassa, Ethiopia"
14828,Laptop Bag,"ETB 2,500",-3.0,,"Adama, Ethiopia"
14829,Laptop Bag,"ETB 2,500",-3.0,2025/01/15,
14830,Shoe,"ETB 3,500",-3.0,,
14831,Shoe,"ETB 3,500",-1.0,2025/01/15,"Mekelle, Ethiopia"
14832,Shoe,"ETB 3,500",3.0,,
14833,Samsung S22,"ETB 38,000",-3.0,,"Mekelle, Ethiopia"
14834,Shoe,"ETB 3,500",-1.0,,
14835,Samsung S22,"ETB 38,000",,2025/01/15,
14836,Laptop Bag,"ETB 2,500",1.0,2025-02-10,"Hawassa, Ethiopia"
14837,Samsung S22,"ETB 38,000",,2025-02-10,"Bole, Addis Ababa"
14838,Shoe,"ETB 3,500",-1.0,,"Hawassa, Ethiopia"
14839,Wireless Mouse,"ETB 1,200",-1.0,2025-02-10,
14840,Wireless Mouse,"ETB 1,200",1.0,2025-02-10,"Mekelle, Ethiopia"
14841,Samsung S22,"ETB 38,000",-3.0,,"Megenagna, Addis Ababa"
14842,iPhone 13,"ETB 45,000",,,"Bole, Addis Ababa"
14843,MacBook Pro,"ETB 120,000",,2025-02-10,"Bahir Dar, Ethiopia"
14844,Samsung S22,"ETB 38,000",-1.0,2025.03.22,"Hawassa, Ethiopia"
14845,MacBook Pro,"ETB 120,000",-3.0,2025/01/15,
14846,Shoe,"ETB 3,500",-3.0,2025-02-10,"Hawassa, Ethiopia"
14847,Laptop Bag,"ETB 2,500",2.0,,"Mekelle, Ethiopia"
14848,Shoe,"ETB 3,500",1.0,2025/01/15,"Bole, Addis Ababa"
14849,Samsung S22,"ETB 38,000",-3.0,2025-05-12,
14850,MacBook Pro,"ETB 120,000",1.0,,"Adama, Ethiopia"
14851,Laptop Bag,"ETB 2,500",1.0,,"Megenagna, Addis Ababa"
14852,Shoe,"ETB 3,500",2.0,,"Megenagna, Addis Ababa"
14853,Shoe,"ETB 3,500",1.0,2025.03.22,"Hawassa, Ethiopia"
14854,iPhone 13,"ETB 45,000",-1.0,2025.03.22,
14855,Shoe,"ETB 3,500",,2025-05-12,"Adama, Ethiopia"
14856,Samsung S22,"ETB 38,000",3.0,,"Hawassa, Ethiopia"
14857,Laptop Bag,"ETB 2,500",-1.0,,"Bahir Dar, Ethiopia"
14858,Wireless Mouse,"ETB 1,200",3.0,2025-02-10,
14859,iPhone 13,"ETB 45,000",2.0,,"Megenagna, Addis Ababa"
14860,MacBook Pro,"ETB 120,000",1.0,,
14861,Shoe,"ETB 3,500",-3.0,,"Adama, Ethiopia"
14862,Samsung S22,"ETB 38,000",-1.0,,
14863,iPhone 13,"ETB 45,000",3.0,,"Bahir Dar, Ethiopia"
14864,MacBook Pro,"ETB 120,000",,2025-05-12,
14865,Wireless Mouse,"ETB 1,200",-3.0,,
14866,Laptop Bag,"ETB 2,500",1.0,,"Hawassa, Ethiopia"
14867,iPhone 13,"ETB 45,000",3.0,2025/01/15,"Megenagna, Addis Ababa"
14868,iPhone 13,"ETB 45,000",-3.0,,"Mekelle, Ethiopia"
14869,Samsung S22,"ETB 38,000",1.0,2025-05-12,
14870,Shoe,"ETB 3,500",-1.0,,"Megenagna, Addis Ababa"
14871,iPhone 13,"ETB 45,000",2.0,2025.03.22,
14872,Shoe,"ETB 3,500",2.0,2025/01/15,"Adama, Ethiopia"
14873,Wireless Mouse,"ETB 1,200",,,
14874,Samsung S22,"ETB 38,000",1.0,,"Hawassa, Ethiopia"
14875,iPhone 13,"ETB 45,000",3.0,2025-05-12,
14876,Laptop Bag,"ETB 2,500",,2025.03.22,
14877,MacBook Pro,"ETB 120,000",3.0,2025.03.22,"Bole, Addis Ababa"
14878,Wireless Mouse,"ETB 1,200",2.0,,
14879,MacBook Pro,"ETB 120,000",2.0,,"Mekelle, Ethiopia"
14880,MacBook Pro,"ETB 120,000",2.0,,"Mekelle, Ethiopia"
14881,Laptop Bag,"ETB 2,500",,,"Bahir Dar, Ethiopia"
14882,MacBook Pro,"ETB 120,000",-3.0,,
14883,Laptop Bag,"ETB 2,500",,2025/04/05,
14884,Shoe,"ETB 3,500",3.0,,"Bole, Addis Ababa"
14885,Laptop Bag,"ETB 2,500",,,"Hawassa, Ethiopia"
14886,Laptop Bag,"ETB 2,500",-1.0,,"Hawassa, Ethiopia"
14887,Wireless Mouse,"ETB 1,200",3.0,2025/01/15,
14888,Shoe,"ETB 3,500",,2025/04/05,
14889,Samsung S22,"ETB 38,000",-1.0,,"Bole, Addis Ababa"
14890,iPhone 13,"ETB 45,000",1.0,2025/04/05,"Hawassa, Ethiopia"
14891,Laptop Bag,"ETB 2,500",-1.0,2025.03.22,"Adama, Ethiopia"
14892,iPhone 13,"ETB 45,000",2.0,,
14893,Laptop Bag,"ETB 2,500",3.0,2025-05-12,"Bahir Dar, Ethiopia"
14894,Wireless Mouse,"ETB 1,200",-1.0,,"Megenagna, Addis Ababa"
14895,iPhone 13,"ETB 45,000",2.0,2025/04/05,
14896,Shoe,"ETB 3,500",,2025.03.22,"Megenagna, Addis Ababa"
14897,Shoe,"ETB 3,500",-3.0,2025-05-12,"Hawassa, Ethiopia"
14898,iPhone 13,"ETB 45,000",3.0,2025/04/05,"Mekelle, Ethiopia"
14899,Laptop Bag,"ETB 2,500",-3.0,2025/04/05,
14900,Wireless Mouse,"ETB 1,200",-1.0,,"Hawassa, Ethiopia"
14901,MacBook Pro,"ETB 120,000",-3.0,,
14902,Wireless Mouse,"ETB 1,200",1.0,,
14903,MacBook Pro,"ETB 120,000",3.0,,
14904,Wireless Mouse,"ETB 1,200",-3.0,,"Adama, Ethiopia"
14905,Samsung S22,"ETB 38,000",-3.0,,"Hawassa, Ethiopia"
14906,Shoe,"ETB 3,500",-3.0,,"Hawassa, Ethiopia"
14907,Wireless Mouse,"ETB 1,200",1.0,,"Bole, Addis Ababa"
14908,MacBook Pro,"ETB 120,000",3.0,,"Adama, Ethiopia"
14909,Wireless Mouse,"ETB 1,200",2.0,2025/01/15,"Bahir Dar, Ethiopia"
14910,Wireless Mouse,"ETB 1,200",-3.0,2025-05-12,"Megenagna, Addis Ababa"
14911,iPhone 13,"ETB 45,000",-1.0,,"Hawassa, Ethiopia"
14912,Wireless Mouse,"ETB 1,200",-1.0,,
14913,Laptop Bag,"ETB 2,500",1.0,,
14914,Shoe,"ETB 3,500",-3.0,2025.03.22,
14915,Wireless Mouse,"ETB 1,200",-3.0,2025-05-12,
14916,Shoe,"ETB 3,500",-3.0,2025/04/05,
14917,Samsung S22,"ETB 38,000",-1.0,2025.03.22,
14918,Laptop Bag,"ETB 2,500",-3.0,,"Megenagna, Addis Ababa"
14919,Shoe,"ETB 3,500",-3.0,2025/04/05,"Adama, Ethiopia"
14920,Wireless Mouse,"ETB 1,200",-1.0,,
14921,Laptop Bag,"ETB 2,500",3.0,,"Hawassa, Ethiopia"
14922,Wireless Mouse,"ETB 1,200",-1.0,2025.03.22,
14923,Shoe,"ETB 3,500",-1.0,,
14924,iPhone 13,"ETB 45,000",3.0,,"Bole, Addis Ababa"
14925,Samsung S22,"ETB 38,000",-3.0,2025/01/15,"Mekelle, Ethiopia"
14926,iPhone 13,"ETB 45,000",2.0,,
14927,Shoe,"ETB 3,500",-1.0,,
14928,MacBook Pro,"ETB 120,000",,,"Bole, Addis Ababa"
14929,Wireless Mouse,"ETB 1,200",1.0,2025/01/15,
14930,Wireless Mouse,"ETB 1,200",-3.0,2025.03.22,"Bole, Addis Ababa"
14931,MacBook Pro,"ETB 120,000",1.0,,"Hawassa, Ethiopia"
14932,Wireless Mouse,"ETB 1,200",1.0,,
14933,iPhone 13,"ETB 45,000",3.0,,
14934,MacBook Pro,"ETB 120,000",,,
14935,Wireless Mouse,"ETB 1,200",3.0,2025.03.22,"Bole, Addis Ababa"
14936,Shoe,"ETB 3,500",3.0,,
14937,Wireless Mouse,"ETB 1,200",3.0,2025.03.22,
14938,Shoe,"ETB 3,500",2.0,2025.03.22,
14939,Shoe,"ETB 3,500",3.0,2025/04/05,"Megenagna, Addis Ababa"
14940,Laptop Bag,"ETB 2,500",1.0,2025/01/15,"Megenagna, Addis Ababa"
14941,Wireless Mouse,"ETB 1,200",3.0,2025/01/15,"Adama, Ethiopia"
14942,Samsung S22,"ETB 38,000",-3.0,,
14943,Wireless Mouse,"ETB 1,200",,,"Adama, Ethiopia"
14944,MacBook Pro,"ETB 120,000",3.0,,
14945,Samsung S22,"ETB 38,000",,2025.03.22,
14946,Laptop Bag,"ETB 2,500",2.0,,
14947,iPhone 13,"ETB 45,000",1.0,,"Hawassa, Ethiopia"
14948,MacBook Pro,"ETB 120,000",1.0,,
14949,Wireless Mouse,"ETB 1,200",,2025/04/05,"Bahir Dar, Ethiopia"
14950,Samsung S22,"ETB 38,000",-3.0,2025/01/15,
14951,Samsung S22,"ETB 38,000",3.0,2025-02-10,"Adama, Ethiopia"
14952,MacBook Pro,"ETB 120,000",-3.0,2025/04/05,"Megenagna, Addis Ababa"
14953,MacBook Pro,"ETB 120,000",,2025/04/05,
14954,MacBook Pro,"ETB 120,000",2.0,,"Megenagna, Addis Ababa"
14955,Wireless Mouse,"ETB 1,200",-1.0,,"Mekelle, Ethiopia"
14956,Laptop Bag,"ETB 2,500",1.0,,"Hawassa, Ethiopia"
14957,Laptop Bag,"ETB 2,500",-1.0,,
