product_id,date,sales
P004,2023-05-21,77
P004,2023-05-22,58
P004,2023-05-23,61
P004,2023-05-24,59
P004,2023-05-25,47
P004,2023-05-26,47
P004,2023-05-27,73
P004,2023-05-28,71
P004,2023-05-29,46
P004,2023-05-30,50
P004,2023-05-31,50
P004,2023-06-01,48
P004,2023-06-02,51
P004,2023-06-03,80
P004,2023-06-04,74
P004,2023-06-05,67
P004,2023-06-06,53
P004,2023-06-07,50
P004,2023-06-08,52
P004,2023-06-09,54
P004,2023-06-10,76
P004,2023-06-11,85
P004,2023-06-12,47
P004,2023-06-13,57
P004,2023-06-14,53
P004,2023-06-15,42
P004,2023-06-16,56
P004,2023-06-17,80
P004,2023-06-18,67
P004,2023-06-19,51
P004,2023-06-20,41
P004,2023-06-21,44
P004,2023-06-22,58
P004,2023-06-23,49
P004,2023-06-24,66
P004,2023-06-25,74
P004,2023-06-26,48
P004,2023-06-27,48
P004,2023-06-28,56
P004,2023-06-29,44
P004,2023-06-30,46
P004,2023-07-01,73
P004,2023-07-02,78
P004,2023-07-03,58
P004,2023-07-04,47
P004,2023-07-05,56
P004,2023-07-06,46
P004,2023-07-07,62
P004,2023-07-08,65
P004,2023-07-09,80
P004,2023-07-10,47
P004,2023-07-11,63
P004,2023-07-12,54
P004,2023-07-13,44
P004,2023-07-14,47
P004,2023-07-15,76
P004,2023-07-16,78
P004,2023-07-17,50
P004,2023-07-18,50
P004,2023-07-19,55
P004,2023-07-20,51
P004,2023-07-21,42
P004,2023-07-22,66
P004,2023-07-23,72
P004,2023-07-24,57
P004,2023-07-25,59
P004,2023-07-26,54
P004,2023-07-27,51
P004,2023-07-28,54
P004,2023-07-29,67
P004,2023-07-30,70
P004,2023-07-31,45
P004,2023-08-01,42
P004,2023-08-02,51
P004,2023-08-03,50
P004,2023-08-04,53
P004,2023-08-05,73
P004,2023-08-06,72
P004,2023-08-07,52
P004,2023-08-08,49
P004,2023-08-09,51
P004,2023-08-10,45
P004,2023-08-11,51
P004,2023-08-12,74
P004,2023-08-13,66
P004,2023-08-14,49
P004,2023-08-15,45
P004,2023-08-16,45
P004,2023-08-17,42
P004,2023-08-18,56
P004,2023-08-19,76
P004,2023-08-20,73
P004,2023-08-21,60
P004,2023-08-22,47
P004,2023-08-23,66
P004,2023-08-24,47
P004,2023-08-25,50
P004,2023-08-26,67
P004,2023-08-27,71
P004,2023-08-28,53
P004,2023-08-29,47
P004,2023-08-30,59
P004,2023-08-31,49
P004,2023-09-01,49
P004,2023-09-02,63
P004,2023-09-03,71
P004,2023-09-04,47
P004,2023-09-05,44
P004,2023-09-06,43
P004,2023-09-07,64
P004,2023-09-08,46
P004,2023-09-09,60
P004,2023-09-10,64
P004,2023-09-11,47
P004,2023-09-12,51
P004,2023-09-13,51
P004,2023-09-14,51
P004,2023-09-15,43
P004,2023-09-16,70
P004,2023-09-17,63
P004,2023-09-18,43
P004,2023-09-19,41
P004,2023-09-20,40
P004,2023-09-21,53
P004,2023-09-22,51
P004,2023-09-23,74
P004,2023-09-24,68
P004,2023-09-25,51
P004,2023-09-26,36
P004,2023-09-27,52
P004,2023-09-28,48
P004,2023-09-29,50
P004,2023-09-30,70
P004,2023-10-01,40
P004,2023-10-02,24
P004,2023-10-03,27
P004,2023-10-04,32
P004,2023-10-05,32
P004,2023-10-06,25
P004,2023-10-07,40
P004,2023-10-08,41
P004,2023-10-09,29
P004,2023-10-10,25
P004,2023-10-11,24
P004,2023-10-12,27
P004,2023-10-13,30
P004,2023-10-14,39
P004,2023-10-15,43
P004,2023-10-16,34
P004,2023-10-17,25
P004,2023-10-18,29
P004,2023-10-19,34
P004,2023-10-20,28
P004,2023-10-21,41
P004,2023-10-22,47
P004,2023-10-23,28
P004,2023-10-24,34
P004,2023-10-25,31
P004,2023-10-26,28
P004,2023-10-27,31
P004,2023-10-28,44
P004,2023-10-29,47
P004,2023-10-30,27
P004,2023-10-31,29
P004,2023-11-01,29
P004,2023-11-02,32
P004,2023-11-03,25
P004,2023-11-04,47
P004,2023-11-05,44
P004,2023-11-06,24
P004,2023-11-07,34
P004,2023-11-08,38
P004,2023-11-09,32
P004,2023-11-10,34
P004,2023-11-11,43
P004,2023-11-12,36
P004,2023-11-13,21
P004,2023-11-14,30
P004,2023-11-15,27
P004,2023-11-16,25
P004,2023-11-17,29
P004,2023-11-18,45
P004,2023-11-19,36
P004,2023-11-20,0
P004,2023-11-21,0
P004,2023-11-22,0
P004,2023-11-23,0
P004,2023-11-24,0
P004,2023-11-25,44
P004,2023-11-26,46
P004,2023-11-27,31
P004,2023-11-28,32
P004,2023-11-29,23
P004,2023-11-30,32
P004,2023-12-01,25
P004,2023-12-02,43
P004,2023-12-03,43
P004,2023-12-04,30
P004,2023-12-05,29
P004,2023-12-06,25
P004,2023-12-07,23
P004,2023-12-08,31
P004,2023-12-09,42
P004,2023-12-10,46
P004,2023-12-11,28
P004,2023-12-12,22
P004,2023-12-13,31
P004,2023-12-14,26
P004,2023-12-15,29
P004,2023-12-16,39
P004,2023-12-17,47
P004,2023-12-18,24
P004,2023-12-19,26
P004,2023-12-20,28
P004,2023-12-21,23
P004,2023-12-22,29
P004,2023-12-23,47
P004,2023-12-24,39
P004,2023-12-25,29
P004,2023-12-26,17
P004,2023-12-27,27
P004,2023-12-28,26
P004,2023-12-29,24
P004,2023-12-30,45
P004,2023-12-31,40
P004,2024-01-01,27
P004,2024-01-02,25
P004,2024-01-03,20
P004,2024-01-04,23
P004,2024-01-05,31
P004,2024-01-06,32
P004,2024-01-07,38
P004,2024-01-08,25
P004,2024-01-09,34
P004,2024-01-10,30
P004,2024-01-11,25
P004,2024-01-12,32
P004,2024-01-13,38
P004,2024-01-14,44
P004,2024-01-15,21
P004,2024-01-16,31
P004,2024-01-17,25
P004,2024-01-18,23
P004,2024-01-19,26
P004,2024-01-20,41
P004,2024-01-21,38
P004,2024-01-22,29
P004,2024-01-23,24
P004,2024-01-24,29
P004,2024-01-25,28
P004,2024-01-26,26
P004,2024-01-27,38
P004,2024-01-28,40
P004,2024-01-29,29
P004,2024-01-30,34
P004,2024-01-31,30
P004,2024-02-01,30
P004,2024-02-02,38
P004,2024-02-03,42
P004,2024-02-04,42
P004,2024-02-05,29
P004,2024-02-06,22
P004,2024-02-07,24
P004,2024-02-08,24
P004,2024-02-09,29
P004,2024-02-10,39
P004,2024-02-11,40
P004,2024-02-12,30
P004,2024-02-13,29
P004,2024-02-14,25
P004,2024-02-15,23
P004,2024-02-16,30
P004,2024-02-17,42
P004,2024-02-18,33
P004,2024-02-19,24
P004,2024-02-20,26
P004,2024-02-21,29
P004,2024-02-22,29
P004,2024-02-23,27
P004,2024-02-24,42
P004,2024-02-25,39
P004,2024-02-26,23
P004,2024-02-27,192
P004,2024-02-28,25
P004,2024-02-29,25
P004,2024-03-01,18
P004,2024-03-02,37
P004,2024-03-03,39
P004,2024-03-04,24
P004,2024-03-05,24
P004,2024-03-06,27
P004,2024-03-07,21
P004,2024-03-08,19
P004,2024-03-09,37
P004,2024-03-10,42
P004,2024-03-11,31
P004,2024-03-12,28
P004,2024-03-13,19
P004,2024-03-14,24
P004,2024-03-15,26
P004,2024-03-16,39
P004,2024-03-17,40
P004,2024-03-18,21
P004,2024-03-19,25
P004,2024-03-20,26
P004,2024-03-21,28
P004,2024-03-22,21
P004,2024-03-23,37
P004,2024-03-24,27
P004,2024-03-25,22
P004,2024-03-26,22
P004,2024-03-27,20
P004,2024-03-28,25
P004,2024-03-29,24
P004,2024-03-30,29
P004,2024-03-31,39
P004,2024-04-01,21
P004,2024-04-02,26
P004,2024-04-03,19
P004,2024-04-04,24
P004,2024-04-05,23
P004,2024-04-06,39
P004,2024-04-07,38
P004,2024-04-08,23
P004,2024-04-09,18
P004,2024-04-10,18
P004,2024-04-11,21
P004,2024-04-12,24
P004,2024-04-13,35
P004,2024-04-14,40
P004,2024-04-15,23
P004,2024-04-16,20
P004,2024-04-17,23
P004,2024-04-18,25
P004,2024-04-19,25
P004,2024-04-20,45
P004,2024-04-21,34
P004,2024-04-22,23
P004,2024-04-23,25
P004,2024-04-24,23
P004,2024-04-25,21
P004,2024-04-26,18
P004,2024-04-27,35
P004,2024-04-28,32
P004,2024-04-29,16
P004,2024-04-30,20
P004,2024-05-01,19
P004,2024-05-02,25
P004,2024-05-03,25
P004,2024-05-04,33
P004,2024-05-05,36
P004,2024-05-06,16
P004,2024-05-07,21
P004,2024-05-08,25
P004,2024-05-09,26
P004,2024-05-10,20
P004,2024-05-11,41
P004,2024-05-12,31
P004,2024-05-13,18
P004,2024-05-14,25
P004,2024-05-15,29
P004,2024-05-16,25
P004,2024-05-17,23
P004,2024-05-18,28
P004,2024-05-19,29
P004,2024-05-20,23
P004,2024-05-21,21
P004,2024-05-22,18
P004,2024-05-23,23
P004,2024-05-24,23
P004,2024-05-25,40
P004,2024-05-26,36
P004,2024-05-27,27
P004,2024-05-28,22
P004,2024-05-29,22
P004,2024-05-30,27
P004,2024-05-31,18
P004,2024-06-01,47
P004,2024-06-02,37
P004,2024-06-03,23
P004,2024-06-04,24
P004,2024-06-05,29
P004,2024-06-06,25
P004,2024-06-07,16
P004,2024-06-08,41
P004,2024-06-09,34
P004,2024-06-10,22
P004,2024-06-11,17
P004,2024-06-12,24
P004,2024-06-13,20
P004,2024-06-14,22
P004,2024-06-15,34
P004,2024-06-16,43
P004,2024-06-17,29
P004,2024-06-18,22
P004,2024-06-19,22
P004,2024-06-20,20
P004,2024-06-21,26
P004,2024-06-22,34
P004,2024-06-23,34
P004,2024-06-24,25
P004,2024-06-25,20
P004,2024-06-26,21
P004,2024-06-27,15
P004,2024-06-28,24
P004,2024-06-29,42
P004,2024-06-30,38
P004,2024-07-01,27
P004,2024-07-02,18
P004,2024-07-03,22
P004,2024-07-04,18
P004,2024-07-05,20
P004,2024-07-06,38
P004,2024-07-07,35
P004,2024-07-08,16
P004,2024-07-09,16
P004,2024-07-10,16
P004,2024-07-11,23
P004,2024-07-12,29
P004,2024-07-13,40
P004,2024-07-14,27
P004,2024-07-15,26
P004,2024-07-16,25
P004,2024-07-17,15
P004,2024-07-18,20
P004,2024-07-19,25
P004,2024-07-20,36
P004,2024-07-21,29
P004,2024-07-22,23
P004,2024-07-23,12
P004,2024-07-24,20
P004,2024-07-25,25
P004,2024-07-26,21
P004,2024-07-27,32
P004,2024-07-28,38
P004,2024-07-29,24
P004,2024-07-30,25
P004,2024-07-31,23
P004,2024-08-01,25
P004,2024-08-02,23
P004,2024-08-03,35
P004,2024-08-04,34
P004,2024-08-05,19
P004,2024-08-06,16
P004,2024-08-07,16
P004,2024-08-08,19
P004,2024-08-09,21
P004,2024-08-10,39
P004,2024-08-11,33
P004,2024-08-12,24
P004,2024-08-13,24
P004,2024-08-14,19
P004,2024-08-15,22
P004,2024-08-16,19
P004,2024-08-17,38
P004,2024-08-18,36
P004,2024-08-19,15
P004,2024-08-20,20
P004,2024-08-21,26
P004,2024-08-22,19
P004,2024-08-23,21
P004,2024-08-24,35
P004,2024-08-25,29
P004,2024-08-26,21
P004,2024-08-27,14
P004,2024-08-28,17
P004,2024-08-29,23
P004,2024-08-30,21
P004,2024-08-31,32
P004,2024-09-01,34
P004,2024-09-02,19
P004,2024-09-03,20
P004,2024-09-04,21
P004,2024-09-05,16
P004,2024-09-06,20
P004,2024-09-07,31
P004,2024-09-08,27
P004,2024-09-09,16
P004,2024-09-10,25
P004,2024-09-11,20
P004,2024-09-12,14
P004,2024-09-13,13
P004,2024-09-14,32
P004,2024-09-15,38
P004,2024-09-16,18
P004,2024-09-17,24
P004,2024-09-18,20
P004,2024-09-19,20
P004,2024-09-20,14
P004,2024-09-21,36
P004,2024-09-22,31
P004,2024-09-23,22
P004,2024-09-24,16
P004,2024-09-25,19
P004,2024-09-26,20
P004,2024-09-27,18
P004,2024-09-28,34
P004,2024-09-29,31
P004,2024-09-30,16
P004,2024-10-01,25
P004,2024-10-02,22
P004,2024-10-03,15
P004,2024-10-04,20
P004,2024-10-05,29
P004,2024-10-06,27
P004,2024-10-07,22
P004,2024-10-08,11
P004,2024-10-09,21
P004,2024-10-10,17
P004,2024-10-11,17
P004,2024-10-12,33
P004,2024-10-13,34
P004,2024-10-14,14
P004,2024-10-15,21
P004,2024-10-16,18
P004,2024-10-17,13
P004,2024-10-18,17
P004,2024-10-19,36
P004,2024-10-20,38
P004,2024-10-21,20
P004,2024-10-22,13
P004,2024-10-23,20
P004,2024-10-24,21
P004,2024-10-25,20
P004,2024-10-26,34
P004,2024-10-27,32
P004,2024-10-28,17
P004,2024-10-29,15
P004,2024-10-30,10
P004,2024-10-31,19
P004,2024-11-01,18
P004,2024-11-02,33
P004,2024-11-03,25
P004,2024-11-04,20
P004,2024-11-05,25
P004,2024-11-06,18
P004,2024-11-07,17
P004,2024-11-08,18
P004,2024-11-09,38
P004,2024-11-10,27
P004,2024-11-11,18
P004,2024-11-12,14
P004,2024-11-13,15
P004,2024-11-14,17
P004,2024-11-15,22
P004,2024-11-16,38
P004,2024-11-17,32
P004,2024-11-18,15
P004,2024-11-19,27
P004,2024-11-20,15
P004,2024-11-21,14
P004,2024-11-22,10
P004,2024-11-23,36
P004,2024-11-24,34
P004,2024-11-25,26
P004,2024-11-26,11
P004,2024-11-27,22
P004,2024-11-28,17
P004,2024-11-29,20
P004,2024-11-30,23
P004,2024-12-01,36
P004,2024-12-02,20
P004,2024-12-03,16
P004,2024-12-04,19
P004,2024-12-05,13
P004,2024-12-06,14
P004,2024-12-07,28
P004,2024-12-08,23
P004,2024-12-09,20
P004,2024-12-10,21
P004,2024-12-11,13
P004,2024-12-12,18
P004,2024-12-13,15
P004,2024-12-14,31
P004,2024-12-15,27
P004,2024-12-16,12
P004,2024-12-17,20
P004,2024-12-18,16
P004,2024-12-19,23
P004,2024-12-20,16
P004,2024-12-21,25
P004,2024-12-22,34
P004,2024-12-23,18
P004,2024-12-24,18
P004,2024-12-25,20
P004,2024-12-26,13
P004,2024-12-27,15
P004,2024-12-28,29
P004,2024-12-29,24
P004,2024-12-30,14
P004,2024-12-31,21
