Order_ID,Product,Price_Each,Quantity_Ordered,Order_Date,Purchase_Address
15611,MacBook Pro,"ETB 120,000",-3.0,2025-05-12,
15612,Shoe,"ETB 3,500",1.0,2025-02-10,"Bole, Addis Ababa"
15613,iPhone 13,"ETB 45,000",2.0,,
15614,iPhone 13,"ETB 45,000",1.0,,"Adama, Ethiopia"
15615,iPhone 13,"ETB 45,000",2.0,2025-02-10,"Bole, Addis Ababa"
15616,Wireless Mouse,"ETB 1,200",,,
15617,MacBook Pro,"ETB 120,000",1.0,2025/01/15,
15618,Shoe,"ETB 3,500",1.0,2025-02-10,"Bahir Dar, Ethiopia"
15619,Samsung S22,"ETB 38,000",3.0,2025/01/15,"Bole, Addis Ababa"
15620,Wireless Mouse,"ETB 1,200",-1.0,,"Mekelle, Ethiopia"
15621,iPhone 13,"ETB 45,000",1.0,,"Megenagna, Addis Ababa"
15622,Laptop Bag,"ETB 2,500",,,
15623,MacBook Pro,"ETB 120,000",1.0,2025-05-12,"Hawassa, Ethiopia"
15624,Wireless Mouse,"ETB 1,200",3.0,,
15625,Shoe,"ETB 3,500",-1.0,2025/01/15,
15626,iPhone 13,"ETB 45,000",2.0,,
15627,Wireless Mouse,"ETB 1,200",-3.0,2025/01/15,"Hawassa, Ethiopia"
15628,Wireless Mouse,"ETB 1,200",3.0,,
15629,iPhone 13,"ETB 45,000",-1.0,2025.03.22,"Bahir Dar, Ethiopia"
15630,Wireless Mouse,"ETB 1,200",-1.0,,"Bahir Dar, Ethiopia"
15631,Samsung S22,"ETB 38,000",-3.0,,"Bahir Dar, Ethiopia"
15632,Laptop Bag,"ETB 2,500",1.0,,
15633,iPhone 13,"ETB 45,000",-3.0,,"Megenagna, Addis Ababa"
15634,iPhone 13,"ETB 45,000",,2025/01/15,"Hawassa, Ethiopia"
15635,Wireless Mouse,"ETB 1,200",,2025.03.22,
15636,MacBook Pro,"ETB 120,000",-3.0,2025-02-10,
15637,Wireless Mouse,"ETB 1,200",3.0,2025.03.22,"Adama, Ethiopia"
15638,Laptop Bag,"ETB 2,500",,2025-05-12,
15639,iPhone 13,"ETB 45,000",1.0,2025-02-10,
15640,Wireless Mouse,"ETB 1,200",-3.0,2025/01/15,"Bahir Dar, Ethiopia"
15641,Laptop Bag,"ETB 2,500",-1.0,2025/04/05,"Bole, Addis Ababa"
15642,iPhone 13,"ETB 45,000",1.0,,"Mekelle, Ethiopia"
15643,Wireless Mouse,"ETB 1,200",-3.0,,"Bahir Dar, Ethiopia"
15644,MacBook Pro,"ETB 120,000",1.0,,
15645,Wireless Mouse,"ETB 1,200",-1.0,2025-05-12,"Hawassa, Ethiopia"
15646,Shoe,"ETB 3,500",-1.0,,"Megenagna, Addis Ababa"
15647,Wireless Mouse,"ETB 1,200",-3.0,2025.03.22,"Megenagna, Addis Ababa"
15648,MacBook Pro,"ETB 120,000",2.0,2025.03.22,"Bole, Addis Ababa"
15649,Shoe,"ETB 3,500",2.0,2025-05-12,
15650,Shoe,"ETB 3,500",3.0,2025-02-10,
15651,Shoe,"ETB 3,500",3.0,2025-02-10,
15652,Shoe,"ETB 3,500",3.0,,"Adama, Ethiopia"
15653,Wireless Mouse,"ETB 1,200",,2025/01/15,
15654,MacBook Pro,"ETB 120,000",1.0,,
15655,Samsung S22,"ETB 38,000",-3.0,2025.03.22,"Megenagna, Addis Ababa"
15656,MacBook Pro,"ETB 120,000",-3.0,2025-05-12,
15657,Wireless Mouse,"ETB 1,200",1.0,,"Bahir Dar, Ethiopia"
15658,Shoe,"ETB 3,500",3.0,2025/04/05,"Adama, Ethiopia"
15659,iPhone 13,"ETB 45,000",1.0,,
15660,Samsung S22,"ETB 38,000",-1.0,2025/01/15,
15661,MacBook Pro,"ETB 120,000",2.0,,"Adama, Ethiopia"
15662,Samsung S22,"ETB 38,000",,,
15663,Shoe,"ETB 3,500",3.0,2025/01/15,
15664,Wireless Mouse,"ETB 1,200",2.0,,"Mekelle, Ethiopia"
15665,Laptop Bag,"ETB 2,500",,,
15666,Shoe,"ETB 3,500",,2025.03.22,"Mekelle, Ethiopia"
15667,iPhone 13,"ETB 45,000",-3.0,,"Adama, Ethiopia"
15668,Shoe,"ETB 3,500",-1.0,2025-05-12,
15669,Wireless Mouse,"ETB 1,200",-3.0,,
15670,Shoe,"ETB 3,500",,2025-05-12,"Hawassa, Ethiopia"
15671,iPhone 13,"ETB 45,000",-1.0,2025.03.22,"Hawassa, Ethiopia"
15672,iPhone 13,"ETB 45,000",,,"Megenagna, Addis Ababa"
15673,Laptop Bag,"ETB 2,500",1.0,2025/01/15,
15674,Shoe,"ETB 3,500",,,
15675,Samsung S22,"ETB 38,000",-3.0,2025.03.22,
15676,Laptop Bag,"ETB 2,500",3.0,,
15677,Wireless Mouse,"ETB 1,200",-3.0,,"Mekelle, Ethiopia"
15678,iPhone 13,"ETB 45,000",,,"Megenagna, Addis Ababa"
15679,Shoe,"ETB 3,500",1.0,,
15680,Wireless Mouse,"ETB 1,200",1.0,,"Megenagna, Addis Ababa"
15681,Shoe,"ETB 3,500",2.0,2025.03.22,"Hawassa, Ethiopia"
15682,Laptop Bag,"ETB 2,500",-1.0,2025.03.22,"Adama, Ethiopia"
15683,MacBook Pro,"ETB 120,000",3.0,,"Hawassa, Ethiopia"
15684,Samsung S22,"ETB 38,000",,2025/04/05,
15685,MacBook Pro,"ETB 120,000",,,
15686,Shoe,"ETB 3,500",3.0,2025-02-10,"Bahir Dar, Ethiopia"
15687,Laptop Bag,"ETB 2,500",,,"Megenagna, Addis Ababa"
15688,Wireless Mouse,"ETB 1,200",-3.0,2025.03.22,
15689,Samsung S22,"ETB 38,000",3.0,,
15690,Shoe,"ETB 3,500",3.0,,
15691,Samsung S22,"ETB 38,000",2.0,,"Bole, Addis Ababa"
15692,MacBook Pro,"ETB 120,000",-1.0,,"Megenagna, Addis Ababa"
15693,Samsung S22,"ETB 38,000",,,"Bahir Dar, Ethiopia"
15694,Samsung S22,"ETB 38,000",2.0,2025.03.22,
15695,Laptop Bag,"ETB 2,500",-3.0,2025-02-10,
15696,iPhone 13,"ETB 45,000",2.0,2025-02-10,
15697,MacBook Pro,"ETB 120,000",-1.0,2025-05-12,
15698,Shoe,"ETB 3,500",3.0,,"Mekelle, Ethiopia"
15699,iPhone 13,"ETB 45,000",3.0,,
15700,Wireless Mouse,"ETB 1,200",-1.0,,"Adama, Ethiopia"
15701,Shoe,"ETB 3,500",-3.0,,"Mekelle, Ethiopia"
15702,Wireless Mouse,"ETB 1,200",2.0,2025/04/05,
15703,Samsung S22,"ETB 38,000",-3.0,2025-05-12,"Bole, Addis Ababa"
15704,Shoe,"ETB 3,500",-1.0,2025/01/15,"Adama, Ethiopia"
15705,iPhone 13,"ETB 45,000",-1.0,2025-05-12,
15706,Laptop Bag,"ETB 2,500",2.0,,
15707,MacBook Pro,"ETB 120,000",-1.0,2025/04/05,
15708,iPhone 13,"ETB 45,000",1.0,2025/04/05,"Megenagna, Addis Ababa"
15709,Shoe,"ETB 3,500",-1.0,,
15710,Samsung S22,"ETB 38,000",-3.0,2025-05-12,"Megenagna, Addis Ababa"
15711,iPhone 13,"ETB 45,000",1.0,,"Megenagna, Addis Ababa"
15712,Wireless Mouse,"ETB 1,200",1.0,2025/01/15,
15713,Samsung S22,"ETB 38,000",3.0,,"Bahir Dar, Ethiopia"
15714,Wireless Mouse,"ETB 1,200",1.0,2025-05-12,"Hawassa, Ethiopia"
15715,Laptop Bag,"ETB 2,500",2.0,2025/01/15,
15716,Wireless Mouse,"ETB 1,200",-3.0,,
15717,Shoe,"ETB 3,500",3.0,2025-05-12,"Adama, Ethiopia"
15718,Wireless Mouse,"ETB 1,200",-3.0,,
15719,iPhone 13,"ETB 45,000",1.0,,"Bole, Addis Ababa"
15720,Laptop Bag,"ETB 2,500",2.0,,"Adama, Ethiopia"
15721,Shoe,"ETB 3,500",2.0,2025/01/15,
15722,MacBook Pro,"ETB 120,000",,2025-05-12,
15723,Shoe,"ETB 3,500",-1.0,2025-05-12,"Mekelle, Ethiopia"
15724,Laptop Bag,"ETB 2,500",3.0,2025.03.22,
15725,Laptop Bag,"ETB 2,500",-1.0,,"Hawassa, Ethiopia"
15726,Laptop Bag,"ETB 2,500",-1.0,,"Bole, Addis Ababa"
15727,Shoe,"ETB 3,500",-1.0,2025/04/05,
15728,MacBook Pro,"ETB 120,000",-1.0,2025/01/15,
15729,Shoe,"ETB 3,500",,2025-02-10,"Bahir Dar, Ethiopia"
15730,Laptop Bag,"ETB 2,500",3.0,2025-02-10,
15731,Samsung S22,"ETB 38,000",1.0,,"Megenagna, Addis Ababa"
15732,MacBook Pro,"ETB 120,000",2.0,2025-05-12,"Megenagna, Addis Ababa"
15733,Wireless Mouse,"ETB 1,200",1.0,,
15734,iPhone 13,"ETB 45,000",-3.0,,
15735,iPhone 13,"ETB 45,000",,2025-02-10,
15736,MacBook Pro,"ETB 120,000",1.0,,
15737,Shoe,"ETB 3,500",-3.0,2025-02-10,
15738,iPhone 13,"ETB 45,000",3.0,2025-05-12,
15739,Wireless Mouse,"ETB 1,200",2.0,2025-02-10,
15740,Laptop Bag,"ETB 2,500",-1.0,2025/04/05,"Megenagna, Addis Ababa"
15741,iPhone 13,"ETB 45,000",2.0,,"Bahir Dar, Ethiopia"
15742,Laptop Bag,"ETB 2,500",2.0,2025.03.22,
15743,Wireless Mouse,"ETB 1,200",1.0,,"Bole, Addis Ababa"
15744,iPhone 13,"ETB 45,000",3.0,2025.03.22,
15745,Wireless Mouse,"ETB 1,200",-3.0,,"Bole, Addis Ababa"
15746,MacBook Pro,"ETB 120,000",-3.0,,"Megenagna, Addis Ababa"
15747,iPhone 13,"ETB 45,000",1.0,,"Bahir Dar, Ethiopia"
15748,iPhone 13,"ETB 45,000",1.0,,"Bole, Addis Ababa"
15749,iPhone 13,"ETB 45,000",1.0,2025/04/05,
15750,iPhone 13,"ETB 45,000",3.0,2025/04/05,"Mekelle, Ethiopia"
15751,Wireless Mouse,"ETB 1,200",,,"Mekelle, Ethiopia"
15752,Wireless Mouse,"ETB 1,200",3.0,2025-05-12,
15753,MacBook Pro,"ETB 120,000",,,"Adama, Ethiopia"
15754,Laptop Bag,"ETB 2,500",,,
15755,Laptop Bag,"ETB 2,500",1.0,,"Megenagna, Addis Ababa"
15756,MacBook Pro,"ETB 120,000",-3.0,,
15757,Samsung S22,"ETB 38,000",-3.0,,"Bahir Dar, Ethiopia"
15758,iPhone 13,"ETB 45,000",2.0,,"Hawassa, Ethiopia"
15759,MacBook Pro,"ETB 120,000",,2025/01/15,
15760,Laptop Bag,"ETB 2,500",-3.0,,
15761,MacBook Pro,"ETB 120,000",1.0,,"Bahir Dar, Ethiopia"
15762,Samsung S22,"ETB 38,000",,2025/04/05,
15763,iPhone 13,"ETB 45,000",2.0,2025-05-12,"Mekelle, Ethiopia"
15764,Samsung S22,"ETB 38,000",3.0,,
15765,Wireless Mouse,"ETB 1,200",-3.0,,
15766,iPhone 13,"ETB 45,000",-1.0,2025-05-12,"Bahir Dar, Ethiopia"
15767,Wireless Mouse,"ETB 1,200",3.0,2025/01/15,
15768,MacBook Pro,"ETB 120,000",3.0,2025.03.22,
15769,Laptop Bag,"ETB 2,500",2.0,2025-02-10,"Megenagna, Addis Ababa"
15770,MacBook Pro,"ETB 120,000",3.0,,"Mekelle, Ethiopia"
15771,MacBook Pro,"ETB 120,000",2.0,2025/04/05,"Megenagna, Addis Ababa"
15772,Wireless Mouse,"ETB 1,200",-1.0,2025/01/15,
15773,Shoe,"ETB 3,500",-1.0,2025/04/05,
15774,Samsung S22,"ETB 38,000",1.0,,
15775,iPhone 13,"ETB 45,000",1.0,,
15776,Wireless Mouse,"ETB 1,200",-1.0,,"Hawassa, Ethiopia"
15777,MacBook Pro,"ETB 120,000",-1.0,2025.03.22,"Bahir Dar, Ethiopia"
15778,MacBook Pro,"ETB 120,000",,,"Megenagna, Addis Ababa"
15779,MacBook Pro,"ETB 120,000",3.0,2025/04/05,"Mekelle, Ethiopia"
15780,MacBook Pro,"ETB 120,000",-1.0,2025-02-10,
15781,MacBook Pro,"ETB 120,000",-1.0,,"Bahir Dar, Ethiopia"
15782,Samsung S22,"ETB 38,000",-3.0,2025.03.22,"Adama, Ethiopia"
15783,Wireless Mouse,"ETB 1,200",-1.0,2025/04/05,
15784,Wireless Mouse,"ETB 1,200",,2025.03.22,"Bole, Addis Ababa"
15785,Wireless Mouse,"ETB 1,200",,,
15786,Laptop Bag,"ETB 2,500",3.0,2025-02-10,"Bole, Addis Ababa"
15787,MacBook Pro,"ETB 120,000",1.0,,
15788,MacBook Pro,"ETB 120,000",-1.0,,
15789,Samsung S22,"ETB 38,000",,,"Mekelle, Ethiopia"
15790,iPhone 13,"ETB 45,000",2.0,2025/04/05,
15791,Wireless Mouse,"ETB 1,200",2.0,2025-02-10,"Adama, Ethiopia"
15792,Wireless Mouse,"ETB 1,200",2.0,2025-02-10,"Bahir Dar, Ethiopia"
15793,iPhone 13,"ETB 45,000",3.0,2025-05-12,"Adama, Ethiopia"
15794,Wireless Mouse,"ETB 1,200",2.0,,
15795,MacBook Pro,"ETB 120,000",,,"Megenagna, Addis Ababa"
15796,Shoe,"ETB 3,500",1.0,,
15797,Samsung S22,"ETB 38,000",3.0,2025-05-12,"Hawassa, Ethiopia"
15798,Shoe,"ETB 3,500",-1.0,,"Megenagna, Addis Ababa"
15799,Wireless Mouse,"ETB 1,200",-1.0,,
15800,Laptop Bag,"ETB 2,500",-1.0,,"Megenagna, Addis Ababa"
15801,Laptop Bag,"ETB 2,500",3.0,2025-05-12,
15802,Laptop Bag,"ETB 2,500",3.0,,"Adama, Ethiopia"
15803,Shoe,"ETB 3,500",1.0,2025-05-12,"Hawassa, Ethiopia"
15804,Shoe,"ETB 3,500",3.0,2025/01/15,"Megenagna, Addis Ababa"
15805,Shoe,"ETB 3,500",1.0,,"Mekelle, Ethiopia"
15806,iPhone 13,"ETB 45,000",3.0,,
15807,Wireless Mouse,"ETB 1,200",1.0,,"Adama, Ethiopia"
15808,Shoe,"ETB 3,500",,2025/01/15,
15809,Samsung S22,"ETB 38,000",-3.0,,"Bahir Dar, Ethiopia"
15810,Wireless Mouse,"ETB 1,200",-1.0,,
15811,Laptop Bag,"ETB 2,500",,,"Megenagna, Addis Ababa"
15812,MacBook Pro,"ETB 120,000",2.0,2025-02-10,"Mekelle, Ethiopia"
15813,MacBook Pro,"ETB 120,000",-3.0,2025-05-12,"Adama, Ethiopia"
15814,Laptop Bag,"ETB 2,500",-1.0,,"Hawassa, Ethiopia"
15815,MacBook Pro,"ETB 120,000",2.0,2025-02-10,
15816,Shoe,"ETB 3,500",3.0,2025/04/05,
15817,MacBook Pro,"ETB 120,000",2.0,2025-05-12,"Hawassa, Ethiopia"
15818,Samsung S22,"ETB 38,000",1.0,,"Bole, Addis Ababa"
15819,Samsung S22,"ETB 38,000",2.0,2025/04/05,
15820,Laptop Bag,"ETB 2,500",1.0,,"Adama, Ethiopia"
15821,Shoe,"ETB 3,500",,,"Mekelle, Ethiopia"
15822,Samsung S22,"ETB 38,000",-3.0,,
15823,iPhone 13,"ETB 45,000",-1.0,,
15824,iPhone 13,"ETB 45,000",1.0,,
15825,Samsung S22,"ETB 38,000",-3.0,,"Megenagna, Addis Ababa"
15826,Laptop Bag,"ETB 2,500",2.0,2025.03.22,
15827,iPhone 13,"ETB 45,000",-1.0,2025-02-10,"Adama, Ethiopia"
15828,Shoe,"ETB 3,500",2.0,,"Bahir Dar, Ethiopia"
15829,MacBook Pro,"ETB 120,000",1.0,2025/01/15,"Bole, Addis Ababa"
15830,Wireless Mouse,"ETB 1,200",3.0,,
15831,Wireless Mouse,"ETB 1,200",3.0,2025/04/05,
15832,Wireless Mouse,"ETB 1,200",,,"Adama, Ethiopia"
15833,Shoe,"ETB 3,500",,,
15834,iPhone 13,"ETB 45,000",-3.0,2025-02-10,"Adama, Ethiopia"
15835,Laptop Bag,"ETB 2,500",,2025-02-10,"Hawassa, Ethiopia"
15836,iPhone 13,"ETB 45,000",2.0,2025/04/05,"Hawassa, Ethiopia"
15837,Shoe,"ETB 3,500",,2025-02-10,"Megenagna, Addis Ababa"
15838,Wireless Mouse,"ETB 1,200",,,"Bahir Dar, Ethiopia"
15839,Samsung S22,"ETB 38,000",,,
15840,Shoe,"ETB 3,500",2.0,,"Adama, Ethiopia"
15841,Wireless Mouse,"ETB 1,200",2.0,2025/04/05,
15842,Shoe,"ETB 3,500",3.0,,
15843,Samsung S22,"ETB 38,000",1.0,2025-05-12,
15844,Laptop Bag,"ETB 2,500",-1.0,2025/01/15,"Megenagna, Addis Ababa"
15845,Samsung S22,"ETB 38,000",3.0,,
15846,iPhone 13,"ETB 45,000",1.0,,"Megenagna, Addis Ababa"
15847,Laptop Bag,"ETB 2,500",2.0,2025-05-12,"Hawassa, Ethiopia"
15848,iPhone 13,"ETB 45,000",3.0,2025/04/05,
15849,Samsung S22,"ETB 38,000",-1.0,2025.03.22,
15850,Shoe,"ETB 3,500",,,
15851,iPhone 13,"ETB 45,000",-1.0,2025/04/05,"Hawassa, Ethiopia"
15852,MacBook Pro,"ETB 120,000",1.0,2025/01/15,
15853,MacBook Pro,"ETB 120,000",,2025.03.22,"Bahir Dar, Ethiopia"
15854,Laptop Bag,"ETB 2,500",1.0,2025/01/15,"Adama, Ethiopia"
15855,Samsung S22,"ETB 38,000",2.0,2025.03.22,"Hawassa, Ethiopia"
15856,Shoe,"ETB 3,500",-3.0,2025/04/05,"Bahir Dar, Ethiopia"
15857,iPhone 13,"ETB 45,000",-3.0,2025/01/15,"Bole, Addis Ababa"
15858,iPhone 13,"ETB 45,000",3.0,2025-02-10,
15859,MacBook Pro,"ETB 120,000",-1.0,2025/04/05,
15860,Shoe,"ETB 3,500",-1.0,2025/04/05,
15861,iPhone 13,"ETB 45,000",2.0,,"Megenagna, Addis Ababa"
15862,Wireless Mouse,"ETB 1,200",1.0,2025.03.22,
15863,Laptop Bag,"ETB 2,500",-3.0,,"Megenagna, Addis Ababa"
15864,iPhone 13,"ETB 45,000",-3.0,2025/01/15,
15865,Wireless Mouse,"ETB 1,200",,,
15866,Laptop Bag,"ETB 2,500",1.0,2025-05-12,
15867,Wireless Mouse,"ETB 1,200",-3.0,,"Mekelle, Ethiopia"
15868,MacBook Pro,"ETB 120,000",2.0,,"Bahir Dar, Ethiopia"
15869,Wireless Mouse,"ETB 1,200",-1.0,2025/01/15,
15870,MacBook Pro,"ETB 120,000",-3.0,2025.03.22,
15871,Samsung S22,"ETB 38,000",-1.0,2025-02-10,"Mekelle, Ethiopia"
15872,Shoe,"ETB 3,500",3.0,2025-05-12,
15873,Shoe,"ETB 3,500",2.0,2025-05-12,
15874,Wireless Mouse,"ETB 1,200",,2025-02-10,
15875,Shoe,"ETB 3,500",3.0,,
15876,Laptop Bag,"ETB 2,500",-1.0,,"Bole, Addis Ababa"
15877,iPhone 13,"ETB 45,000",-1.0,2025/01/15,"Mekelle, Ethiopia"
15878,Laptop Bag,"ETB 2,500",-1.0,,"Mekelle, Ethiopia"
15879,Laptop Bag,"ETB 2,500",-3.0,2025.03.22,
15880,iPhone 13,"ETB 45,000",3.0,,
15881,Samsung S22,"ETB 38,000",3.0,2025.03.22,"Mekelle, Ethiopia"
15882,Shoe,"ETB 3,500",1.0,2025/01/15,"Bahir Dar, Ethiopia"
15883,Laptop Bag,"ETB 2,500",3.0,,"Bole, Addis Ababa"
15884,Wireless Mouse,"ETB 1,200",1.0,2025-05-12,"Bahir Dar, Ethiopia"
15885,iPhone 13,"ETB 45,000",1.0,,
15886,iPhone 13,"ETB 45,000",1.0,2025-02-10,"Megenagna, Addis Ababa"
15887,Laptop Bag,"ETB 2,500",1.0,2025-02-10,"Adama, Ethiopia"
15888,MacBook Pro,"ETB 120,000",2.0,,
15889,Wireless Mouse,"ETB 1,200",-1.0,,
15890,iPhone 13,"ETB 45,000",-1.0,2025/04/05,
15891,Samsung S22,"ETB 38,000",2.0,2025-05-12,
15892,iPhone 13,"ETB 45,000",3.0,2025/01/15,
15893,MacBook Pro,"ETB 120,000",3.0,,
15894,MacBook Pro,"ETB 120,000",,,"Mekelle, Ethiopia"
15895,Laptop Bag,"ETB 2,500",1.0,2025-05-12,
15896,Wireless Mouse,"ETB 1,200",-3.0,2025-02-10,
15897,iPhone 13,"ETB 45,000",-1.0,2025/01/15,"Hawassa, Ethiopia"
15898,Shoe,"ETB 3,500",3.0,,
15899,Shoe,"ETB 3,500",-1.0,,"Adama, Ethiopia"
15900,iPhone 13,"ETB 45,000",-1.0,,
15901,Wireless Mouse,"ETB 1,200",2.0,,
15902,Laptop Bag,"ETB 2,500",3.0,,"Bahir Dar, Ethiopia"
15903,Laptop Bag,"ETB 2,500",-3.0,,
15904,Wireless Mouse,"ETB 1,200",,2025-05-12,"Bahir Dar, Ethiopia"
15905,Shoe,"ETB 3,500",-3.0,,"Bole, Addis Ababa"
15906,Shoe,"ETB 3,500",3.0,2025-05-12,"Hawassa, Ethiopia"
15907,iPhone 13,"ETB 45,000",,,
15908,Wireless Mouse,"ETB 1,200",-3.0,,
15909,Wireless Mouse,"ETB 1,200",-1.0,,
15910,MacBook Pro,"ETB 120,000",3.0,2025-05-12,"Adama, Ethiopia"
15911,iPhone 13,"ETB 45,000",-1.0,,
15912,Samsung S22,"ETB 38,000",,2025-05-12,"Bole, Addis Ababa"
15913,Samsung S22,"ETB 38,000",-1.0,2025-05-12,"Mekelle, Ethiopia"
15914,Wireless Mouse,"ETB 1,200",-1.0,,
15915,Wireless Mouse,"ETB 1,200",3.0,,"Bole, Addis Ababa"
15916,Laptop Bag,"ETB 2,500",3.0,,
15917,Wireless Mouse,"ETB 1,200",1.0,2025.03.22,"Hawassa, Ethiopia"
15918,MacBook Pro,"ETB 120,000",3.0,,
15919,MacBook Pro,"ETB 120,000",,,
15920,MacBook Pro,"ETB 120,000",2.0,2025-02-10,"Hawassa, Ethiopia"
15921,Laptop Bag,"ETB 2,500",2.0,,
15922,Wireless Mouse,"ETB 1,200",2.0,,
15923,Wireless Mouse,"ETB 1,200",-1.0,2025/01/15,"Hawassa, Ethiopia"
15924,MacBook Pro,"ETB 120,000",,,
15925,Samsung S22,"ETB 38,000",-1.0,2025-02-10,
15926,Shoe,"ETB 3,500",-1.0,,
15927,Shoe,"ETB 3,500",1.0,2025/04/05,
15928,iPhone 13,"ETB 45,000",-3.0,,"Adama, Ethiopia"
15929,iPhone 13,"ETB 45,000",-3.0,2025-02-10,"Mekelle, Ethiopia"
15930,Laptop Bag,"ETB 2,500",-3.0,,
15931,Laptop Bag,"ETB 2,500",-1.0,,"Bole, Addis Ababa"
15932,Wireless Mouse,"ETB 1,200",3.0,,"Mekelle, Ethiopia"
15933,Wireless Mouse,"ETB 1,200",,2025/04/05,
15934,Samsung S22,"ETB 38,000",3.0,2025/01/15,"Mekelle, Ethiopia"
15935,Shoe,"ETB 3,500",,2025/04/05,"Bole, Addis Ababa"
15936,iPhone 13,"ETB 45,000",3.0,,"Bole, Addis Ababa"
15937,Wireless Mouse,"ETB 1,200",,,
15938,Laptop Bag,"ETB 2,500",-3.0,,
15939,Shoe,"ETB 3,500",3.0,2025/04/05,
15940,iPhone 13,"ETB 45,000",-3.0,,"Hawassa, Ethiopia"
15941,MacBook Pro,"ETB 120,000",2.0,2025/01/15,
15942,Wireless Mouse,"ETB 1,200",2.0,,
15943,MacBook Pro,"ETB 120,000",-3.0,,
15944,iPhone 13,"ETB 45,000",3.0,,
15945,Laptop Bag,"ETB 2,500",-1.0,,"Adama, Ethiopia"
15946,Shoe,"ETB 3,500",,2025/04/05,
15947,Laptop Bag,"ETB 2,500",-1.0,2025-05-12,"Mekelle, Ethiopia"
15948,Wireless Mouse,"ETB 1,200",,2025/01/15,
15949,MacBook Pro,"ETB 120,000",,,"Adama, Ethiopia"
15950,iPhone 13,"ETB 45,000",3.0,2025.03.22,"Bahir Dar, Ethiopia"
15951,MacBook Pro,"ETB 120,000",-3.0,2025/01/15,"Hawassa, Ethiopia"
15952,Shoe,"ETB 3,500",1.0,2025/04/05,"Megenagna, Addis Ababa"
15953,iPhone 13,"ETB 45,000",3.0,,
15954,iPhone 13,"ETB 45,000",-3.0,2025/04/05,"Bahir Dar, Ethiopia"
15955,MacBook Pro,"ETB 120,000",-1.0,,
15956,MacBook Pro,"ETB 120,000",3.0,2025/01/15,
15957,Wireless Mouse,"ETB 1,200",,,"Mekelle, Ethiopia"
15958,Wireless Mouse,"ETB 1,200",-3.0,2025-05-12,"Bole, Addis Ababa"
15959,iPhone 13,"ETB 45,000",2.0,,"Hawassa, Ethiopia"
15960,Laptop Bag,"ETB 2,500",,2025-05-12,
15961,Shoe,"ETB 3,500",2.0,2025/04/05,
15962,Samsung S22,"ETB 38,000",1.0,,
15963,Laptop Bag,"ETB 2,500",,2025.03.22,"Bole, Addis Ababa"
15964,MacBook Pro,"ETB 120,000",-3.0,,"Megenagna, Addis Ababa"
15965,MacBook Pro,"ETB 120,000",-3.0,2025/04/05,
15966,MacBook Pro,"ETB 120,000",2.0,,"Hawassa, Ethiopia"
15967,iPhone 13,"ETB 45,000",,2025-05-12,"Mekelle, Ethiopia"
15968,Laptop Bag,"ETB 2,500",2.0,,"Adama, Ethiopia"
15969,Laptop Bag,"ETB 2,500",2.0,,
15970,Shoe,"ETB 3,500",1.0,,
15971,Laptop Bag,"ETB 2,500",-3.0,,
15972,Laptop Bag,"ETB 2,500",2.0,2025/04/05,"Adama, Ethiopia"
15973,Laptop Bag,"ETB 2,500",1.0,2025/04/05,"Bahir Dar, Ethiopia"
15974,Wireless Mouse,"ETB 1,200",,,
15975,Laptop Bag,"ETB 2,500",-3.0,,"Hawassa, Ethiopia"
15976,Laptop Bag,"ETB 2,500",1.0,2025/01/15,
15977,Wireless Mouse,"ETB 1,200",-1.0,2025/01/15,"Hawassa, Ethiopia"
15978,Shoe,"ETB 3,500",3.0,2025.03.22,"Hawassa, Ethiopia"
15979,Samsung S22,"ETB 38,000",,,"Adama, Ethiopia"
15980,Shoe,"ETB 3,500",-1.0,,"Megenagna, Addis Ababa"
15981,iPhone 13,"ETB 45,000",3.0,2025.03.22,
15982,MacBook Pro,"ETB 120,000",1.0,,"Bole, Addis Ababa"
15983,iPhone 13,"ETB 45,000",2.0,,
15984,Samsung S22,"ETB 38,000",3.0,2025/04/05,"Bole, Addis Ababa"
15985,iPhone 13,"ETB 45,000",3.0,2025.03.22,
15986,iPhone 13,"ETB 45,000",3.0,,
15987,Laptop Bag,"ETB 2,500",2.0,2025/01/15,"Megenagna, Addis Ababa"
15988,Laptop Bag,"ETB 2,500",1.0,2025/01/15,"Adama, Ethiopia"
15989,iPhone 13,"ETB 45,000",1.0,2025-05-12,
15990,iPhone 13,"ETB 45,000",-1.0,,
15991,iPhone 13,"ETB 45,000",-1.0,,"Megenagna, Addis Ababa"
15992,iPhone 13,"ETB 45,000",1.0,2025.03.22,
15993,iPhone 13,"ETB 45,000",3.0,2025.03.22,"Hawassa, Ethiopia"
15994,Wireless Mouse,"ETB 1,200",3.0,2025/01/15,"Adama, Ethiopia"
15995,Wireless Mouse,"ETB 1,200",-3.0,,"Hawassa, Ethiopia"
15996,Laptop Bag,"ETB 2,500",2.0,2025-05-12,
15997,Laptop Bag,"ETB 2,500",,2025-02-10,"Megenagna, Addis Ababa"
15998,iPhone 13,"ETB 45,000",-1.0,2025/01/15,"Bole, Addis Ababa"
15999,Laptop Bag,"ETB 2,500",,2025/04/05,"Megenagna, Addis Ababa"
16000,MacBook Pro,"ETB 120,000",-3.0,2025-05-12,
16001,MacBook Pro,"ETB 120,000",1.0,,
16002,Samsung S22,"ETB 38,000",2.0,,
